"resultNumber","lemma","senseNumber","snippet"
"655","fricandeau","2.0","vlees uit de fricandeau"
"656","fricassee","1.0","gestoofd gerecht"
"657","friet","1.0","gerecht van gefrituurde aardappelstaafjes"
"658","fris","B.1.0",""
"659","frisdrank","1.0","verfrissende koolzuurhoudende drank"
"660","fritessaus","1.0","koude, mayonaiseachtige saus"
"661","frituurvet","1.0",""
"662","fruit","1.0","voedsel dat bestaat uit eetbare vruchten"
"663","fruitpap","1.0",""
"664","fruitsap","1.0",""
"665","fudge","1.0","snoepgoed met een vrij zachte substantie"
"666","fungicide","1.0","schimmeldodend middel"
"667","gaasdoek","1.0",""
"668","gabardine","1.0","waterdichte stof"
"669","gabardine","1.1","regenjas"
"670","galactose","1.0","soort suiker"
"671","galon","1.1","weefsel"
"672","galon","2.1","weefsel"
"673","gamel","1.1","voedsel voor een gamel"
"674","ganzenlever","",""
"675","ganzenvet","0.0",""
"676","garnaal","1.1","garnaal als voedsel"
"677","gas","1.0","stof in luchtvormige toestand"
"678","gas","2.0","gasmengsel als energiebron"
"679","gas","3.0","motorgas"
"680","gas","4.0","koolzuurgas in dranken"
"681","gas","5.0","gasvormige stof lichter dan lucht"
"682","gas","6.0","darmgas"
"683","gas","7.0","gas voor pijnbestrijding of narcose"
"684","gas","8.0","oorlogsgas"
"685","gasmengsel","1.0",""
"686","gazel","1.1","gazellevlees"
"687","gazelle","1.1","gazellevlees"
"688","gebak","1.1","gebak als stof"
"689","gedistilleerd","0.0",""
"690","geelkoper","1.0","messing"
"691","geelsel","0.0",""
"692","geelwortel","0.0",""
"693","gehakt","1.0","fijngehakt of fijngemalen vlees"
"694","geit","1.2","vlees van geiten"
"695","geitenkaas","1.0","kaas die gemaakt is van geitenmelk"
"696","geitenmelk","1.0",""
"697","geitenvlees","1.0",""
"698","geitenwol","0.0",""
"699","gel","1.0",""
"700","gelei","1.0",""
"701","gemberbier","1.0","drank bereid met gember"
"702","gemberbier","2.0","gingerale"
"703","gemberpoeder","1.0",""
"704","gemeentewiet","1.0","door een gemeente gekweekte en verkochte wiet"
"705","gendercake","1.0","kleurige cake die geslacht baby verklapt"
"706","gentiaan","1.3","extract of aroma van de gentiaanplant"
"707","gerst","2.0","graan van de gerstplant"
"708","gerstebier","1.0","bier gebrouwen uit gerst"
"709","gerstemeel","0.0",""
"710","gerstenat","1.0","bier"
"711","gerstewater","0.0",""
"712","getijdenwater","0.0",""
"713","geuze","1.0","bitterzuur amberkleurig Belgisch bier"
"714","G-gas","1.0",""
"715","gier","B.1.0","vloeibare mest"
"716","gierst","2.0","graan"
"717","gietsel","0.0",""
"718","gietwater","0.0",""
"719","gifgas","1.0",""
"720","gifkip","1.1","vlees van een gifkip"
"721","gin/Gin","A.1.0","Engelse jenever"
"722","gingerale","1.0","frisdrank met gemberextract"
"723","gipsplaat","1.0",""
"724","gipspoeder","1.0",""
"725","gistpoeder","",""
"726","git","1.0","delfstof"
"727","glanspapier","0.0",""
"728","glaspapier","0.0",""
"729","glasplaat","1.0",""
"730","glasvlies","0.0",""
"731","gletsjerijs","0.0",""
"732","gloeiwijn","1.0","warme, toebereide wijn"
"733","glutamine","0.0",""
"734","glycerine","1.0","glycerol"
"735","glycerol","1.0","glycerine"
"736","glycogeen","1.0","koolhydraat"
"737","godendrank","1.0","drank van de Olympische goden"
"738","godendrank","1.1","heerlijke drank"
"739","gompapier","0.0",""
"740","gootwater","0.0",""
"741","goud","1.0","kostbaar geel edelmetaal"
"742","goud","2.0","gouderts"
"743","goud","3.1","medaille van goud"
"744","goud","3.2","gouden plaat"
"745","goud","5.0","iets wat lijkt op goud"
"746","gouda","1.0",""
"747","goudbrasem","1.1","goudbrasem als voedsel"
"748","goudbrokaat","1.0","met gouddraad doorweven stof"
"749","goudmakreel","1.1","goudmakreel als voedsel"
"750","goudpapier","0.0",""
"751","goudpoeder","",""
"752","graan","2.0","de vruchten van graangewassen"
"753","graanjenever","1.0",""
"754","grachtenwater","",""
"755","granaat","2.0","rode steensoort"
"756","grapefruit","1.1","grapefruits of vruchtvlees daarvan"
"757","grapefruitsap","0.0",""
"758","grasboter","0.0",""
"759","grasfalt","2.0","asfalt met olifantsgras"
"760","grasfalt","3.0","uitgedroogd gras"
"761","graskaas","0.0",""
"762","graskarper","1.1","graskarper als voedsel"
"763","graslinnen","0.0",""
"764","graspollen","1.0","stuifmeel van gras"
"765","grasstuifmeel","1.0","stuifmeel van gras"
"766","grenadine","1.0","vruchtensiroop"
"767","grenadine","1.1","limonade"
"768","grenenhout","0.0",""
"769","gres","1.0","keramisch materiaal met een zekere verglazing"
"770","gres","2.0","zandsteen"
"771","griendhout","0.0",""
"772","griesmeel","1.0",""
"773","groente","2.0","groentegewassen"
"774","groentesap","1.0",""
"775","groentesoep","1.0",""
"776","groentewinkel","1.1","gebouw van een groentewinkel"
"777","grond","3.0","aarde"
"778","grondhout","0.0",""
"779","grondwater","1.0",""
"780","Groninger koek","1.0","ontbijtkoek uit Groningen"
"781","guavesap","0.0",""
"782","guldenspapier","0.0",""
"783","gum","1.0",""
"784","gyokuro","1.0","Japanse, zoete groene thee"
"785","gyoza","1.0","Japanse dumpling"
"786","Haagse bluf","1.0","nagerecht van eiwit met bessensap en suiker"
"787","haaienvinnensoep","0.0",""
"788","haan","A.1.1","vlees van een haan"
"789","haarlemmerolie","1.0","geneeskrachtige olie"
"790","haarwater","0.0",""
"791","haas","1.1","vlees van hazen"
"792","Hagelander/hagelander","2.0","Hagelandse wijn"
"793","hagelslag","3.0","broodbeleg"
"794","hakhout","1.0",""
"795","half-om-half","1.0",""
"796","half-om-halfgehakt","1.0","rundergehakt met varkensgehakt"
"797","hallucinogeen","2.0","geestverruimend middel"
"798","ham","3.0","vlees van de achterbout van een varken"
"799","ham","4.0","op ham gelijkend vlees"
"800","hardboard","1.0",""
"801","harder","1.1","harder als voedsel"
"802","hardhout","1.0",""
"803","haring","1.1","haring als voedsel"
"804","hars","1.0",""
"805","harswijn","1.0","retsina"
"806","hart","1.2","vlees van de hartspier van dieren"
"807","hasjiesj","1.0",""
"808","haver","2.0","graan van de haverplant als voedsel"
"809","havercappu","1.0","cappuccino gemaakt van havermelk"
"810","hazelaarpollen","1.0","stuifmeel van de hazelaar"
"811","hazelaarstuifmeel","1.0","stuifmeel van de hazelaar"
"812","hazenpeper","1.0","gestoofd hazenvlees"
"813","hazenvlees","0.0",""
"814","heek","1.1","heek als voedsel"
"815","heidehoning","0.0",""
"816","heilbot","1.1","heilbot als voedsel"
"817","Heiloo\u00EBr Blond","1.0","in Heiloo gebrouwen, blond bier"
"818","heksenmelk","0.0",""
"819","hemelwater","1.0",""
"820","hermelijn","2.0","bont uit hermelijnvellen"
"821","hero\u00EFne","1.0",""
"822","hersenvocht","1.0",""
"823","hert","1.1","vlees van herten"
"824","hertenvlees","0.0",""
"825","hesp","3.0","vlees van de achterbout van een varken"
"826","hespenspek","0.0",""
"827","H-gas","1.0",""
"828","histamine","1.0",""
"829","hoen","1.2","hoendervlees"
"830","hoentje","1.2","vlees van een hoentje"
"831","hoeveboter","0.0",""
"832","hom","2.0","zaad van een vis"
"833","hommel","3.1","hop als bieringredi\u00EBnt"
"834","hond","1.2","vlees van een hond"
"835","hondenbrood","0.0",""
"836","hondenpoep","1.0",""
"837","hondenrijst","1.0","rijst voor honden"
"838","hondenvlees","0.0",""
"839","honing","1.0","stof die door bijen wordt gemaakt"
"840","honing","2.0","nectar"
"841","honingdauw","1.0","door bladluis uitgescheiden stof"
"842","honingdrank","1.0","drank bereid uit honing"
"843","hoofdkaas","0.0",""
"844","hoofdpijnpoeder","",""
"845","hoofdpijnwijn","0.0",""
"846","hooi","1.0",""
"847","hoorn","1.1","hoornweefsel"
"848","hoorn","1.2","stof van hoorns"
"849","hormonenvlees","",""
"850","hormoon","",""
"851","hormoonvlees","",""
"852","hotsaus","1.0","pittige saus van gemalen peper"
"853","hout","1.0","harde stof"
"854","houtgas","0.0",""
"855","houtmeel","0.0",""
"856","huishoudbrood","1.0","regulier brood"
"857","huishoudjam","0.0",""
"858","huishoudwater","0.0",""
"859","huisstof","1.0",""
"860","huiswijn","1.0","wijn die door het restaurant is uitgezocht"
"861","huiswijn","1.1","wijn van het huismerk"
"862","hutsepot","1.0","stoofschotel in bouillon of maaltijdsoep"
"863","hutsepot","2.0","stamppot"
"864","hutspot","1.0","stamppot van aardappelen, wortelen en uien"
"865","hutspot","2.0","stoofschotel in bouillon of maaltijdsoep"
"866","hydrogenium","1.0","waterstof"
"867","hypo","3.0","natriumthiosulfaat"
"868","ice","1.0","kristalvormige methamfetamine"
"869","iepenhout","1.0",""
"870","ijs","1.0","water in bevroren toestand"
"871","ijs","2.0","bevroren waterdamp of neerslag"
"872","ijs","4.0","koude lekkernij"
"873","ijs","5.0","bevroren substantie"
"874","ijsbergsla","2.0","groente die bestaat uit ijsbergsla"
"875","ijsthee","1.0","frisdrank op basis van thee"
"876","ijswater","1.0",""
"877","ijswijn","1.0","wijn van lichtbevroren druiven"
"878","ijzel","1.0","ijs van bevroren regen"
"879","ijzer","1.0",""
"880","ijzervijlsel","0.0",""
"881","importbier","0.0",""
"882","industriediamant","1.0","industrieel diamantgesteente"
"883","industriewater","1.0","water voor industrieel gebruik"
"884","industriewater","1.1","soort van industriewater"
"885","infusie","1.1","aftreksel van een stof"
"886","ingipipa","2.0","hout van de boom ingipipa"
"887","ingredi\u00EBnt","1.0",""
"888","inkt","1.0",""
"889","inktvis","1.1","vlees van inktvis; inktvisgerecht"
"890","inpakpapier","1.0",""
"891","insectenpoeder","",""
"892","insuline","1.0","hormoon dat de bloedsuikerspiegel verlaagt"
"893","Irish coffee","1.0","koffie met whisky en slagroom"
"894","irrigatiewater","1.0",""
"895","IS-benzine","1.0","benzine uit IS-gebied"
"896","IS-olie","1.0","olie uit IS-gebied"
"897","italiaan/Italiaan","1.2","Italiaanse wijn"
"898","ivoor","1.0",""
"899","jade","1.0",""
"900","jajem","1.0","jenever"
"901","jam","A.1.0","zoet broodbeleg van vruchten"
"902","jasmijnthee","0.0",""
"903","jeans","2.0","spijkerstof"
"904","jenever","",""
"905","jeukpoeder","",""
"906","junk","3.0","hero\u00EFne"
"907","jus","A.1.0","vleesnat"
"908","jus","A.2.0","vers sinaasappelsap"
"909","jus d'orange","1.0","verse sinaasappelsap"
"910","jus d'orange","2.0","vruchtensap van concentraat"
"911","jute","1.0",""
"912","juweel","2.0","geslepen (edel)steen"
"913","kaaimansat\u00E9","1.0","sat\u00E9 van kaaiman"
"914","kaarsroet","0.0",""
"915","kaarsvet","1.0",""
"916","kaas","1.0","zuivelproduct"
"917","kaas","1.3","<i>kaas</i> of <i>kazen</i> als handelswaar"
"918","kaasfondue","1.1","als stofnaam"
"919","kaasmengsel","0.0",""
"920","kaasstremsel","0.0",""
"921","kabbes","1.0","eetbaar palmhart"
"922","kabeljauw/Kabeljauw","1.1","kabeljauw als voedsel"
"923","kachelhout","0.0",""
"924","kaisoi","1.0","losse bladkool"
"925","kaisoi","2.0","kaisoiplant"
"926","kaki","1.0","stof"
"927","kalf","1.2","vlees van kalveren"
"928","kalfsbiefstuk","1.1","vlees van of voor kalfsbiefstukken"
"929","kalfsbrood","1.1","vlees van een kalfsbrood"
"930","kalfsentrecote","1.0","kalfvlees uit het middenribstuk"
"931","kalfsfond","1.0","fond van kalf"
"932","kalfsfricandeau","1.0","mager kalfsvlees"
"933","kalfsfricassee","1.0","gestoofd kalfsvlees"
"934","kalfsgebraad","1.0","kalfsvlees om te braden"
"935","kalfsgehakt","1.0","gehakt van kalfsvlees"
"936","kalfshaas","1.1","vlees van de kalfshaas"
"937","kalfskop","1.1","vlees van een kalfskop"
"938","kalfsleer","1.0","leer van kalfshuid"
"939","kalfslever","1.1","vlees van kalfslevers"
"940","kalfsnier","1.1","vlees van kalfsnieren"
"941","kalfspoelet","1.0","kalfsvlees in stukjes"
"942","kalfsragout","1.0","ragout van kalfsvlees"
"943","kalfsrollade","1.1","vlees van een kalfsrollade"
"944","kalfsschenkel","1.1","vlees van de kalfsschenkel"
"945","kalfstong","1.1","vlees van kalfstongen"
"946","kalfstournedos","1.2","vlees van de kalfshaas"
"947","kalfsvlees","1.0","vlees van kalveren"
"948","kalfszwezerik","1.1","vlees van kalfszwezeriken"
"949","kalissewater","0.0",""
"950","kalk","1.0",""
"951","kalkmelk","0.0",""
"952","kalkoen","1.1","kalkoenenvlees als gerecht"
"953","kalkspray","1.0","spray voor op het voetbalveld"
"954","kalkwater","0.0",""
"955","kamelenchocolade","1.0","chocolade van kamelenmelk"
"956","kamfer","1.0","vluchtige stof met eucalyptusgeur"
"957","kandijsuiker","1.0","brokken gekristalliseerde suiker"
"958","kandratiki","1.1","kandratiki als voedsel"
"959","kaneel","1.0","geurige specerij"
"960","kaneel","2.0","kaneelijs"
"961","kaneelpoeder","0.0",""
"962","kangoeroe","1.1","kangoeroevlees"
"963","kant","10.0","weefsel met patronen"
"964","kaolien","1.0","witte weke klei"
"965","kapoen","1.2","kapoenenvlees"
"966","kapok","1.0","vulmiddel voor kussens"
"967","karamelpudding","1.0",""
"968","karbonade","1.1","vlees van een <i>karbonade</i>"
"969","karbonade","2.0","stoverij"
"970","kardemom","1.0","specerij"
"971","karnemelk","1.0","gekarnde melk"
"972","karper","1.1","karper als voedsel"
"973","karton","1.0",""
"974","kasiri","1.0","drank van cassave"
"975","kastanje","1.1","vruchtvlees van een kastanje"
"976","kastanje","2.1","kastanjehout"
"977","kasteel","2.1","wijn van een kasteel"
"978","kasteelwijn","1.0","wijn van een chateau"
"979","kastpapier","1.0",""
"980","katoen","1.0",""
"981","kattenbakgrit","0.0",""
"982","kattenpis","1.0","pis, urine van een kat"
"983","kattenpis","1.1","geur, stank van kattenpis"
"984","kauwgom","1.0","gom om op te kauwen"
"985","kaviaar","1.0","lekkernij van steureitjes"
"986","kemelshaar","0.0",""
"987","keramiek","2.0","hardgebakken klei"
"988","keramiek","3.0","anorganisch, niet-metallisch materiaal"
"989","kernhout","0.0",""
"990","kerrie","1.0","bruingele, poedervormige specerij"
"991","kerrie","2.0","kerriesaus"
"992","kerriepoeder","1.0",""
"993","kers","1.1","vruchtvlees van een kers"
"994","kers","2.1","hout van de kersenboom"
"995","kerselaar","1.1","kersenhout"
"996","kersen","1.0","kersenhout"
"997","kersenhout","1.0",""
"998","kerstboter","0.0",""
"999","kervelsoep","0.0",""
"1000","ketchup","1.0","rode saus op basis van tomaten"
"1001","ketjap","1.0","donkere sojasaus"
"1002","keukenpapier","1.0",""
"1003","keukenzout","1.0","zout voor keukengebruik"
"1004","kevlar","1.0","sterke kunststof van aramidevezels"
"1005","kibbeling","1.0","gefrituurde stukjes kabeljauw"
"1006","kiekenvlees","0.0",""
"1007","kielwater","0.0",""
"1008","kimchi","1.0","groentegerecht uit de Koreaanse keuken"
"1009","kina","A.1.0","kinabast"
"1010","kindermeel","0.0",""
"1011","kindervoeding","1.0",""
"1012","kinine","1.0","koortswerende stof"
"1013","kinine","1.1","antimalariamiddel"
"1014","kininepoeder","",""
"1015","kip","A.1.2","kippenvlees als gerecht"
"1016","kippenmest","1.0",""
"1017","kippensoep","1.0",""
"1018","kippenvlees","1.0",""
"1019","kir","1.0","cocktail van wijn"
"1020","kiwi","1.1","<i>kiwi</i> als stof"
"1021","kiwi-ijs","0.0",""
"1022","klaar","",""
"1023","kladpapier","1.0",""
"1024","klappermelk","0.0",""
"1025","klarun","1.0","groene bladgroente"
"1026","klei","1.0",""
"1027","kleurstof","1.0",""
"1028","klinkzand","1.0","opvulzand"
"1029","klipvis","1.0","gezouten, gedroogde kabeljauw"
"1030","klontjessuiker","0.0",""
"1031","kluuntapijt","1.0","tapijt voor het klunen"
"1032","knalgas","0.0",""
"1033","kniewater","0.0",""
"1034","knoflook","1.0","specerij met een doordringende geur"
"1035","knoflookboter","0.0",""
"1036","knoflookpoeder","0.0",""
"1037","knorbeen","0.0",""
"1038","knuffelhormoon","1.0","hormoon dat o.a. barenswee\u00EBn opwekt"
"1039","koeienmelk","",""
"1040","koeienmest","0.0",""
"1041","koek","1.0","zoete, gebakken lekkernij"
"1042","koekoek","A.2.2","kippenvlees"
"1043","koelhuisboter","0.0",""
"1044","koelvloeistof","1.0",""
"1045","koelwater","1.0",""
"1046","koemelk","",""
"1047","koemest","1.0",""
"1048","koeswe","1.0","rode kleurstof"
"1049","koffie","1.0","warme drank"
"1050","koffie","2.0","koffiebonen of koffiepoeder"
"1051","koffie-ijs","0.0",""
"1052","koffiemelk","1.0",""
"1053","koffiepoeder","0.0",""
"1054","koffiewater","0.0",""
"1055","kogelbiefstuk","0.0",""
"1056","kokos","1.0","wit vruchtvlees van de kokosnoot"
"1057","kokos","2.0","kokosvezel"
"1058","kokosmelk","1.0",""
"1059","kokosnoot","2.0","vruchtvlees van de kokosnoot"
"1060","kokosvlees","0.0",""
"1061","kokoswater","1.0","vocht in een kokosnoot"
"1062","kolengas","0.0",""
"1063","komijn","1.0","specerij"
"1064","komijn","2.0","komijnplant"
"1065","komijnpoeder","0.0",""
"1066","komkommer","1.1","<i>komkommer</i> als stof"
"1067","konijn","1.1","vlees van konijnen"
"1068","koninginnensoep","0.0",""
"1069","koningswater","0.0",""
"1070","kooi-eend","2.2","vlees van een kooi-eend"
"1071","kooiverbinding","0.0",""
"1072","kookvocht","1.0",""
"1073","kookwater","1.0",""
"1074","kool","A.2.1","bereide kool"
"1075","kool","B.1.0","zwarte stof"
"1076","kool","B.1.1","koolstof"
"1077","koolstofverbinding","1.0",""
"1078","koolvis","1.1","koolvis als voedsel"
"1079","koolzuurgas","1.0",""
"1080","kop","4.0","vlees van de kop"
"1081","koper","B.1.0","halfedel metaal"
"1082","kopererts","1.0","koperhoudende delfstof"
"1083","kophout","0.0",""
"1084","kopieerpapier","0.0",""
"1085","kopklep","0.0",""
"1086","koraal","2.0","koraal als materiaal"
"1087","koraal","4.0","eitjes van een schaaldier"
"1088","koren","1.0","de vruchten van graangewassen"
"1089","korenpap","1.0","meelpap"
"1090","korenwijn","1.0","jenever uit een granenmengsel"
"1091","korianderpoeder","0.0",""
"1092","kornoeljehout","0.0",""
"1093","kotelet","1.1","vlees van een kotelet"
"1094","kraakbeen","1.0",""
"1095","kraakijs","0.0",""
"1096","kraantjeswater","1.0",""
"1097","kraanwater","1.0",""
"1098","krab","1.1","vlees van krabben"
"1099","krantenpapier","1.0",""
"1100","krap","",""
"1101","krapaolie","1.0","olie gewonnen uit krapa"
"1102","kreeft/Kreeft","1.1","vlees van kreeften"
"1103","kreeftensoep","0.0",""
"1104","kriek","2.0","kriekbier"
"1105","kriekbier","1.0","kriek"
"1106","krielkip","1.2","vlees van een krielkip"
"1107","kringlooppapier","1.0",""
"1108","kristal","1.0",""
"1109","kristalsuiker","1.0",""
"1110","krokodil","1.1","leer van krokodillenhuid"
"1111","krokodil","1.2","krokodil als voedsel"
"1112","krokodil","3.0","harddrug"
"1113","krokodillenleer","",""
"1114","kropsla","3.0","groente die bestaat uit kropsla"
"1115","kruidenboter","1.0",""
"1116","kruidenthee","1.0","thee van kruiden"
"1117","kruidenthee","1.1","kruid of kruidenmelange"
"1118","kruidenzout","1.0","zout met toegevoegde kruiden"
"1119","kruidnoot","2.0","muskaatnoot"
"1120","kruit","1.0","ontplofbaar poeder"
"1121","krulandijvie","0.0",""
"1122","krulsla","0.0",""
"1123","kuiken","2.1","vlees van een kuiken"
"1124","kuit","2.0","visseneitjes"
"1125","kumbu","2.0","drank bereid uit kumbu's"
"1126","kumbudrank","1.0","drank bereid uit kumbu's"
"1127","kunstbloed","1.0","stof gebruikt ter vervanging van bloed"
"1128","kunstbloed","2.0","namaakbloed"
"1129","kunstboter","0.0",""
"1130","kunstdrukpapier","0.0",""
"1131","kunstijs","1.0",""
"1132","kunstmest","1.0",""
"1133","kunststof","1.0",""
"1134","kunstvlees","0.0",""
"1135","kunstvoeding","1.0",""
"1136","kurkhout","0.0",""
"1137","kurkpapier","0.0",""
"1138","kustwater","1.0",""
"1139","kwaliteitspapier","0.0",""
"1140","kwaliteitsvlees","0.0",""
"1141","kwaliteitswijn","1.0","wijn van goede kwaliteit"
"1142","kwark","1.0","verse, zachte, witte kaas"
"1143","kwartel","1.2","kwartelvlees"
"1144","kwasibita","2.0","geneeskrachtig, bitter hout"
"1145","kweekmedium","1.0","kweekmiddel"
"1146","kweekmedium","1.1","voedingsbodem voor planten"
"1147","kwelwater","1.0",""
"1148","kwikzalf","1.0",""
"1149","lachgas","1.0",""
"1150","ladysteak","1.0","kleine steak"
"1151","lagerbier","1.0","bier van lage gisting"
"1152","lakmoes","1.0","poeder dat bij zuur verkleurt"
"1153","lakmoespapier","0.0",""
"1154","lam","A.1.1","lamsvlees"
"1155","lam","A.1.2","huid van lammeren"
"1156","lama","A.2.0","wol van lama's"
"1157","lambiek","1.0","amberkleurig Belgisch streekbier"
"1158","lambrusco","1.0","licht mousserende wijn uit Itali\u00EB"
"1159","lam\u00E9","1.0","weefsel met metaalkleurige draad"
"1160","lampenkatoen","1.0",""
"1161","lampolie","0.0",""
"1162","lamprei","1.1","lamprei als voedsel"
"1163","lamsborst","1.1","borstvlees van lam"
"1164","lamsbout","1.1","vlees uit lamsbouten"
"1165","lamscurry","1.0","curry met lamsvlees"
"1166","lamsgehakt","1.0","gehakt lamsvlees"
"1167","lamshaas","1.1","vlees van de lamshaas"
"1168","lamsham","1.1","vleeswaar van lamsvlees"
"1169","lamskarbonade","1.1","lamskarbonade als vleessoort"
"1170","lamsnavarin","1.0","stoofschotel met lamsvlees"
"1171","lamsoor","2.1","soort zeegroente"
"1172","lamsrack","1.1","vlees van lamsracks"
"1173","lamsschouder","1.1","vlees van de lamsschouder"
"1174","lamsshoarma","1.0","shoarmagerecht van lamsvlees"
"1175","lamsshoarma","1.1","vlees voor lamsshoarma"
"1176","lamsvlees","1.0","vlees van lammeren"
"1177","lamswol","0.0",""
"1178","landijs","1.0",""
"1179","landwijn","1.0","tafelwijn met geografische aanduiding"
"1180","laospoeder","0.0",""
"1181","lasagne","1.0","Italiaans deegwarengerecht"
"1182","latte","1.0","latte macchiato"
"1183","latte","2.0","caff\u00E8 latte"
"1184","latte macchiato","1.0","espressokoffie met lagen melk"
"1185","lavendelwater","0.0",""
"1186","lawaaisoep","0.0",""
"1187","laxatief","",""
"1188","leewater","0.0",""
"1189","leguanensoep","0.0",""
"1190","leidingwater","1.0",""
"1191","lekwater","0.0",""
"1192","lekwijn","1.0","wijn verkregen zonder persen"
"1193","lendenbiefstuk","0.0",""
"1194","leng","1.1","leng als voedsel"
"1195","letterhout","1.0","hard hout met zwarte aderen"
"1196","levenswater","1.0",""
"1197","lever","1.2","vlees van de lever van dieren"
"1198","leverancier","4.0","stof die iets levert"
"1199","L-gas","1.0",""
"1200","lichaamsvet","0.0",""
"1201","lichaamsvocht","1.0",""
"1202","lichtgas","0.0",""
"1203","liefdesdrank","1.0","afrodisiacum"
"1204","likeur","1.0",""
"1205","likeurwijn","1.0","zoete of droge versterkte wijn"
"1206","likorette","1.0","zoete likeurachtige drank"
"1207","likzout","1.0","zout voor likstenen"
"1208","limoensap","1.0",""
"1209","limonade","1.0","verfrissende drank"
"1210","lindebloesemthee","1.0","kruidenthee van bloemen van de linde"
"1211","lindehout","0.0",""
"1212","linzensoep","1.0",""
"1213","lipgloss","1.0","middel om lippen te laten glimmen"
"1214","lng","",""
"1215","lokus","1.0","Surinaams teakhout"
"1216","lompenpapier","0.0",""
"1217","loodsuiker","0.0",""
"1218","loodverbinding","0.0",""
"1219","loofhout","1.0",""
"1220","look","A.2.0","knoflook"
"1221","lookworst","1.0","knoflookworst"
"1222","lucht","1.0","uit zuurstof en stikstof bestaand gas"
"1223","luchtpostpapier","0.0",""
"1224","lymfe","1.0","lichaamsvocht"
"1225","lysol","1.0","ontsmettingsmiddel"
"1226","maagsap","1.0",""
"1227","maagzout","1.0","zuiveringszout"
"1228","maaltijdsoep","0.0",""
"1229","Maaswater","1.0","water van de rivier de Maas"
"1230","macadam","1.0","wegdek van steenslag"
"1231","macaroni","1.0","pasta in de vorm van pijpjes"
"1232","Madeira/madeira","3.0","versterkte, lang houdbare wijn uit Madeira"
"1233","madera","1.0","versterkte, lang houdbare wijn uit Madeira"
"1234","maggi \u00AE","1.0","smaakaroma"
"1235","magnesiumpoeder","0.0",""
"1236","mahonie","1.0","mahoniehout"
"1237","mahoniehout","1.0","mahonie"
"1238","mais","2.0","zaadkorrels van de maisplant"
"1239","ma\u00EFs","2.0","zaadkorrels van de ma\u00EFsplant"
"1240","maismeel","",""
"1241","ma\u00EFsmeel","",""
"1242","mai tai","1.0","cocktail van rum"
"1243","make-up","1.0",""
"1244","makreel","1.1","makreel als voedsel"
"1245","malaga","1.0","zoete wijn uit M\u00E1laga"
"1246","malt","1.0","maltbier"
"1247","malt","2.0","maltwhisky"
"1248","malt","3.0","koffiesurrogaat uit gemoute gerst"
"1249","maltbier","1.0","alcoholvrij bier"
"1250","maltose","1.0","moutsuiker"
"1251","mandarijn/Mandarijn","1.1","vruchtvlees van een mandarijn"
"1252","mango","1.1","vruchtvlees van een mango"
"1253","manhattan","1.0","cocktail van whisky"
"1254","maniok","1.1","knol van de maniok"
"1255","maniok","1.2","meel van de maniokwortel"
"1256","maniokmeel","0.0",""
"1257","margarine","1.0","botervervanger"
"1258","margarita","1.0","cocktail van tequila"
"1259","marihuana","1.0",""
"1260","maripaolie","1.0","olie van de zaden van de maripapalm"
"1261","marlijn","1.1","marlijn als voedsel"
"1262","marmer","1.0",""
"1263","marter","2.0","marterbont of marterhaar"
"1264","martini","1.0","Italiaanse vermout"
"1265","masala","1.0","geel, pikant kruidenmengsel"
"1266","mascarpone","1.0","roomkaas"
"1267","mastiek","1.0","hars van de mastiekboom"
"1268","mastiek","1.1","vernis"
"1269","mastiek","1.2","gezichtscr\u00E8me"
"1270","mastiek","2.0","voegkit; kitlijm"
"1271","mastiek","3.0","teerproduct voor afdekkingen"
"1272","mastiek","4.0","stopverf"
"1273","masusa","3.0","kruid uit de bessen van de masusa"
"1274","masusarijst","1.0","eenpansgerecht met rijst"
"1275","matcha","1.0","Japans groenetheepoeder"
"1276","matcha","1.1","Japanse thee"
"1277","mat\u00E9","1.1","bladeren van de mat\u00E9plant"
"1278","mat\u00E9","2.0","Zuid-Amerikaanse kruidenthee"
"1279","mayo","1.0","mayonaise"
"1280","mayonaise","1.0","witte dikke saus"
"1281","mazout","1.0","stookolie"
"1282","mazout","2.0","bier met cola"
"1283","medium","A.5.0","stof voor een proces"
"1284","medium","A.6.0","oplosmiddel voor verf"
"1285","medium","A.7.0","kweekmedium"
"1286","medium","A.7.1","voedingsbodem"
"1287","medium","A.8.0","materie waar golven doorheen lopen"
"1288","medium","A.8.1","ether"
"1289","meel","1.0","poeder van gemalen graan"
"1290","meel","2.0","poeder van een ander plantaardig product"
"1291","meel","3.0","op meel lijkend poeder"
"1292","meel","3.1","stuifmeel"
"1293","meelwormenpesto","1.0","pesto van meelwormen"
"1294","meerval","1.1","meerval als voedsel"
"1295","mefedron","1.0","bepaalde opwekkende designerdrug"
"1296","meiboter","0.0",""
"1297","meiwijn","1.0","lichte witte wijn met onzelievevrouwebedstro"
"1298","melasse","1.0","stroop"
"1299","melk","1.0","moedermelk"
"1300","melk","2.0","melk gebruikt als drank"
"1301","melk","3.0","op melk lijkend sap"
"1302","melk","4.0","witte, op melk lijkende vloeistof"
"1303","melk","5.0","melkchocolade"
"1304","melkchocolade","1.0","chocolade met melkpoeder erin"
"1305","melkglas","1.0",""
"1306","melkpoeder","",""
"1307","melksap","1.0",""
"1308","melksuiker","1.0",""
"1309","meloen","1.1","vruchtvlees van een meloen"
"1310","mensenvlees","1.0","vlees van mensen"
