"resultNumber","lemma","senseNumber","snippet"
"9259","magneetbaan","1.0","magneetzweefbaan"
"9260","magneetbaan","1.1","trein die op een magneetbaan rijdt"
"9261","magneetbus","0.0",""
"9262","magneetkaart","1.0",""
"9263","magneetnaald","0.0",""
"9264","magneetsluiting","0.0",""
"9265","magneettrein","1.0","snelle trein die boven een monorail zweeft"
"9266","magneetzweefbaan","1.0","spoorbaan met een magnetisch veld"
"9267","magneetzweefbaan","1.1","trein die op een magneetzweefbaan rijdt"
"9268","magneetzweeftrein","1.0","snelle trein die boven een monorail zweeft"
"9269","mahjong","1.0","Chinees spel"
"9270","mahjong","2.0","eindcombinatie in het mahjong"
"9271","mahonie","2.0","mahoniekleur"
"9272","mailboot","1.0",""
"9273","mailinglist","1.0",""
"9274","maillot","1.0","onderkledingstuk uit \u00E9\u00E9n stuk"
"9275","mainframe","1.0","grote centrale computer"
"9276","maisakker","",""
"9277","ma\u00EFsakker","",""
"9278","ma\u00EFskolf","1.0","bloeikolf van de ma\u00EFsplant"
"9279","ma\u00EFskorrel","",""
"9280","mai tai","1.1","hoeveelheid mai tai"
"9281","maizenakoekje","1.0","zoet koekje van ma\u00EFszetmeel"
"9282","majesteit","2.1","portret van een majesteit"
"9283","majorettestok","1.0","stok van een majorette"
"9284","makaperi","1.0","sieraad"
"9285","maker","1.8","iets waardoor dingen gemaakt worden"
"9286","makreel","1.1","makreel als voedsel"
"9287","mal","",""
"9288","malaga","1.1","soort malaga"
"9289","mali\u00EBnkolder","1.0","ringpantser"
"9290","mall","1.0","groot winkelcentrum"
"9291","malt","1.1","glas, flesje of blikje maltbier"
"9292","malt","2.1","soort maltwhisky"
"9293","maltbier","1.1","glas, flesje of blikje maltbier"
"9294","Maltezer kruis","1.0","wit kruis met gevorkte uiteinden"
"9295","mam","B.1.0","vrouwenborst"
"9296","mam","B.1.1","borst van zogende vrouw"
"9297","mammobiel","1.0","bus waarin r\u00F6ntgenonderzoek naar borstkanker wordt gedaan"
"9298","mammoetwoordenboek","0.0",""
"9299","managementboek","1.0",""
"9300","mancave","1.0","ruimte waarin een man zich terugtrekt"
"9301","manchet","1.0",""
"9302","mand","1.0",""
"9303","mandaat","1.0",""
"9304","mandaatgebied","1.0",""
"9305","mandala","1.0","cirkelvormige of veelhoekige afbeelding"
"9306","mandarijn/Mandarijn","1.0","kleine, oranje citrusvrucht"
"9307","mandfles","1.0",""
"9308","mandiekamer","0.0",""
"9309","mandir","1.0","hindoetempel"
"9310","mandoline","1.0","tokkelinstrument"
"9311","mandoline","2.0","keukenschaaf"
"9312","manga","A.1.0","mango"
"9313","manga","B.1.0","Japans stripverhaal"
"9314","manga","B.1.1","Japanse animatiefilm"
"9315","mangelwortel","0.0",""
"9316","mango","1.0","tropische steenvrucht"
"9317","mango","1.2","mangosmaak"
"9318","mangrovebos","1.0","type bos"
"9319","manhattan","1.1","glas manhattan"
"9320","manja","1.0","mango"
"9321","manlijkheid","",""
"9322","mannelijkheid","",""
"9323","mannenhand","1.0",""
"9324","mannenhoofd","1.0","hoofd van een man"
"9325","mannenhoofd","1.1","afbeelding van een mannenhoofd"
"9326","mannenhuis","1.0",""
"9327","mannenklooster","0.0",""
"9328","mannenpil","0.0",""
"9329","mannenschoen","0.0",""
"9330","mannenzaal","0.0",""
"9331","mansarde","1.0","zolderkamer"
"9332","mansarde","2.0","geknikt dak"
"9333","manta","2.0","draagdoek uit de Andes"
"9334","mantel","1.0","lang wijdvallend schouderkleed"
"9335","mantel","2.0","lange wijdvallende overjas"
"9336","mantel","3.0","laag veren of haren"
"9337","mantel","4.0","rugbedekking bij dieren"
"9338","mantel","5.0","omhulsel van iets"
"9339","mantel","6.0","laag van een planeet"
"9340","mantel","8.0","type schelp"
"9341","mantelkostuum","0.0",""
"9342","mantelpak","1.0","rok en jasje van dezelfde stof"
"9343","mantelwoning","1.0","woning op zelfde perceel als bv. ouderwoning"
"9344","mantelzorgwoning","1.0","woning voor mantelzorg"
"9345","mantilla","1.0","Spaanse sluier"
"9346","manty","1.0","mannenpanty"
"9347","manufacturenwinkel","",""
"9348","manufactuurwinkel","",""
"9349","map","1.0",""
"9350","maquette","1.0",""
"9351","margarine","1.1","soort of merk margarine"
"9352","margarita","1.1","glas margarita"
"9353","marge","1.0",""
"9354","Mariabeeld","1.0",""
"9355","marimba","1.0","gestemd slagwerkinstrument"
"9356","marinehaven","1.0",""
"9357","marineschip","1.0","schip van de marine"
"9358","marinestad","1.0",""
"9359","marinevaartuig","0.0",""
"9360","marinevliegtuig","0.0",""
"9361","marinierskazerne","0.0",""
"9362","maripa","1.0","eivormige, bruine steenvrucht"
"9363","markt","1.0",""
"9364","marktgebied","1.0",""
"9365","marktgebouw","1.0",""
"9366","markthal","1.0",""
"9367","marktkraam","1.0",""
