"resultNumber","lemma","senseNumber","snippet"
"1","007","1.0",""
"2","06-dealer","1.0","drugsdealer die via zijn mobiel werkt"
"3","45-plusser","1.0","iemand van 45 of ouder"
"4","55-plusser","1.0","iemand van 55 of ouder"
"5","65-plusser","1.0","iemand van 65 of ouder"
"6","80-jarige","",""
"7","90-jarige","",""
"8","aal","B.1.0","aalmoezenier"
"9","aalmoezenier","1.0","katholiek geestelijke in leger, e.d."
"10","Aalsmeerder","1.0","iemand uit Aalsmeer"
"11","Aalsmeerse","1.0","vrouw uit Aalsmeer"
"12","Aalstenaar","1.0","iemand uit Aalst"
"13","Aalstenaar","1.1","lid e.d. van een club uit Aalst"
"14","Aalstse","1.0","vrouw uit Aalst"
"15","Aaltenaar","1.0","iemand uit Aalten"
"16","Aaltense","1.0","vrouw uit Aalten"
"17","aanbedene","0.0",""
"18","aanbesteder","1.0",""
"19","aanbidder","1.0",""
"20","aanbiddingszanger","1.0","zanger van religieuze liederen"
"21","aanbieder","1.0","iemand die iets aanbiedt"
"22","aanbieder","2.1","bedrijf voor telecommunicatiediensten"
"23","aandachtsambtenaar","1.0","ambtenaar met \u00E9\u00E9n specifiek beleidsdomein"
"24","aandachtsjunk","1.0","aandachtstrekker"
"25","aandachtstrekker","",""
"26","aandeelhouder","1.0","aandelenbezitter"
"27","aandelenanalist","1.0",""
"28","aandelenbelegger","1.0","belegger in aandelen"
"29","aandelenbezitter","0.0",""
"30","aandelenhandelaar","0.0",""
"31","aandelenmakelaar","0.0",""
"32","aangehoudene","1.0","gearresteerde"
"33","aangeklaagde","1.0",""
"34","aangeschrevene","0.0",""
"35","aangeslotene","1.0","iemand die ergens bij aangesloten is"
"36","aangeslotene","2.0","iemand die ergens op aangesloten is"
"37","aangesprokene","1.0","iemand die aangesproken wordt"
"38","aangesprokene","2.0","iemand op wie een boodschap gericht is"
"39","aangesprokene","3.0","iemand die op iets wordt aangesproken"
"40","aangevallene","0.0",""
"41","aangever","1.0",""
"42","aangezicht","4.0","boegbeeld"
"43","aanhanger","1.0","overtuigd voorstander"
"44","aanhanger","1.1","politieke volgeling"
"45","aanhanger","1.2","fan van een sportploeg e.d."
"46","aanhanger","1.3","voorstander van zekere leer"
"47","aanhanger","1.4","liefhebber van zekere kunststijl"
"48","aanhitser","0.0",""
"49","aanhoorder","0.0",""
"50","aanhouder","1.0",""
"51","aanjager","1.0",""
"52","aanklager","1.0",""
"53","aankondiger","0.0",""
"54","aankoper","1.0",""
"55","aanmelder","0.0",""
"56","aanmerkelijkbelanghouder","1.0",""
"57","aannemer","1.0","iemand die een opdracht aanneemt"
"58","aannemer","2.0","leider van bouwwerkzaamheden"
"59","aanplakker","0.0",""
"60","aanrander","1.0",""
"61","aanslagregelaar","0.0",""
"62","aanspreker","1.0","iemand die ter begrafenis nodigt"
"63","aanstaande","1.0","toekomstige huwelijkspartner"
"64","aanstichter","1.0",""
"65","aanstichtster","0.0",""
"66","aanvaller","1.0","iemand die aanvalt"
"67","aanvaller","2.0","sporter"
"68","aanvaller","2.1","voorhoedespeler"
"69","aanvalsleider","0.0",""
"70","aanvalsspeler","0.0",""
"71","aanverwante","0.0",""
"72","aanvoerder","1.0","persoon die een groep aanvoert"
"73","aanvoerder","1.1","militair aanvoerder"
"74","aanvoerder","1.2","leidend musicus; frontman"
"75","aanvoerder","1.3","lijsttrekker"
"76","aanvoerder","2.0","leider van een sportteam"
"77","aanvoerder","3.0","hoogst genoteerde; koploper"
"78","aanvoerder","3.1","hoogst genoteerde sporter; kopman"
"79","aanvoerder","4.0","toonaangevend persoon"
"80","aanvoerder","5.0","degene die goederen aanvoert"
"81","aanvrager","1.0","aanvragende persoon"
"82","aanwezige","1.0",""
"83","aanwonende","1.0","iemand die aan een weg of water woont"
"84","aanzegger","0.0",""
"85","aanzetter","0.0",""
"86","aap/AAP","2.0","primitieve man"
"87","aap/AAP","3.0","kind"
"88","aap/AAP","4.0","nabootser"
"89","aap/AAP","7.1","geborene in een apenjaar"
"90","aapmens","1.0",""
"91","aardappelteler","1.0","teler van aardappelen"
"92","aardbewoner","1.0","mens"
"93","aardewerkfabrikant","0.0",""
"94","aardkundige","1.0",""
"95","aardrijkskundedocent","1.0","docent aardrijkskunde"
"96","aardrijkskundeleraar","1.0","leraar aardrijkskunde"
"97","aardrijkskundelerares","1.0","lerares aardrijkskunde"
"98","aardrijkskundige","0.0",""
"99","aardworm","3.0","nietig, onbeduidend mens"
"100","Aarlenaar","1.0","iemand uit Aarlen"
"101","Aarlenaar","1.1","lid e.d. van een club uit Aarlen"
"102","Aarlense","1.0","vrouw uit Aarlen"
"103","Aarschotse","1.0","vrouw uit Aarschot"
"104","Aarschottenaar","1.0","iemand uit Aarschot"
"105","aartsbedrieger","0.0",""
"106","aartsbisschop","1.0",""
"107","aartsconservatief","",""
"108","aartsdiaken","0.0",""
"109","aartshertog","1.0",""
"110","aartshertogin","0.0",""
"111","aartshuichelaar","0.0",""
"112","aartsleugenaar","0.0",""
"113","aartspriester","0.0",""
"114","aartsrivaal","1.0",""
"115","aartsrivale","0.0",""
"116","aartsvader","1.0",""
"117","aartsvijand","1.0",""
"118","aarzelaar","0.0",""
"119","aasgier","2.0","iemand die profiteert van andermans ongeluk"
"120","Abcoudenaar","1.0","iemand uit Abcoude"
"121","Abcoudenaar","1.1","lid of aanhanger van een club uit Abcoude"
"122","Abcoudse","1.0","vrouw uit Abcoude"
"123","abituri\u00EBnt","1.0","iemand die eindexamen heeft gedaan"
"124","abonnee","1.0","iemand met een abonnement"
"125","abonnementhouder","1.0","iemand met een abonnement"
"126","abonnent","1.0","abonnee"
"127","Aboriginal/aboriginal","1.0","inheemse Australi\u00EBr"
"128","Aboriginal/aboriginal","2.0","inheemse bewoner"
"129","abortusarts","1.0","arts die abortussen uitvoert"
"130","abortusbuddy","1.0","iemand die iemand bijstaat bij abortus"
"131","abortustoerist","1.0","toerist die afreist voor een abortus"
"132","absintdrinker","1.0","iemand die absint drinkt"
"133","absintdrinkster","1.0","vrouw die absint drinkt"
"134","absolutist","1.0",""
"135","abstinent","2.0","iemand die zich ergens van onthoudt"
"136","absurdist","1.0",""
"137","academieassistent","1.0","getalenteerde masterstudent die op de universiteit werkt"
"138","academiestudent","0.0",""
"139","acceptant","1.0","accepteerder van wissel"
"140","acceptant","2.0","verzekeringsmedewerker"
"141","acceptant","3.0","aannemer van betaalkaart"
"142","accordeon","1.4","accordeonist"
"143","accordeonist","1.0","bespeler van een accordeon"
"144","accountant","1.0","financieel expert en controleur"
"145","accountant-administratieconsulent","0.0",""
"146","accountmanager","1.0",""
"147","achterbankkind","1.0","kind dat altijd met de auto gebracht wordt"
"148","achterblijver","1.0",""
"149","achterbuur","1.0",""
"150","achterbuurman","1.0",""
"151","achterbuurvrouw","0.0",""
"152","achtergeblevene","1.0",""
"153","achtergronddanser","1.0","danser op de achtergrond"
"154","achtergronddanseres","1.0","danseres op de achtergrond"
"155","achtergrondzangeres","1.0",""
"156","achterhoedespeler","0.0",""
"157","Achterhoeker","1.0","iemand uit De Achterhoek"
"158","Achterhoeker","1.1","lid e.d. van een club uit De Achterhoek"
"159","Achterhoekse","1.0","vrouw uit De Achterhoek"
"160","achterkleindochter","0.0",""
"161","achterkleinkind","1.0","kind van een kleinkind"
"162","achterkleinzoon","1.0",""
"163","achterligger","1.0",""
"164","achterman","",""
"165","achterneef","1.0",""
"166","achternicht","1.0",""
"167","achterspeler","1.0",""
"168","achterstandskind","1.0","kind met een achterstand"
"169","achterstandsleerling","1.0","basisschoolleerling uit een achterstandscategorie"
"170","achterstandsscholier","1.0","achterstandsleerling"
"171","achtervolger","1.0",""
"172","achtjarige","1.0","iemand van acht jaar"
"173","achtstegroeper","1.0","leerling van de achtste groep"
"174","achttiende-eeuwer","0.0",""
"175","achttienjarige","1.0","iemand van achttien jaar"
"176","acoliet","1.0","(jong)volwassen misdienaar"
"177","acoliet","2.0","aanhanger"
"178","acrobaat","1.0","lenige circusartiest"
"179","acrobaat","1.2","behendige sporter"
"180","acrobate","1.0","vrouwelijke acrobaat"
"181","acteertalent","2.0","iemand met acteertalent"
"182","acteur","1.0","iemand die acteert"
"183","acteur","1.1","iemand die doet alsof"
"184","actieleider","1.0",""
"185","actieveling","1.0","iemand die actief is"
"186","actieveling","2.0","iemand die buitengewoon actief is"
"187","actievoerder","1.0","iemand die actievoert"
"188","activist","1.0",""
"189","activiste","1.0",""
"190","actrice","1.0","vrouw die acteert"
"191","acupuncturist","1.0",""
"192","ADD'er","1.0","iemand met ADD"
"193","adder","1.1","gluiperd"
"194","addict","1.0","verslaafde"
"195","adept","1.0",""
"196","ADHD'er","1.0","iemand met ADHD"
"197","ADHD-kind","1.0","kind met ADHD"
"198","ad-interimvoorzitter","1.0","tussentijdse voorzitter"
"199","adjudant","1.0","onderofficier"
"200","adjudant","2.0","officier van machtig persoon"
"201","adjudant","2.1","carnavalsfiguur"
"202","adjudant","3.0","voormalige Nederlandse politieagent"
"203","adjudant","4.0","iemand bij Belgische politiedienst"
"204","adjudant","5.0","brandweerman"
"205","adjudant-chef","1.0","onderofficier in het leger"
"206","adjudant-chef","2.0","Belgische politiebeamte"
"207","adjudant-chef","3.0","brandweerman"
"208","adjudant-onderofficier","0.0",""
"209","adjunct","1.0",""
"210","adjunct-chef","0.0",""
"211","adjunct-commies","0.0",""
"212","adjunct-commissaris","0.0",""
"213","adjunct-directeur","0.0",""
"214","adjunct-directrice","0.0",""
"215","adjunct-hoofd","0.0",""
"216","adjunct-hoofdredacteur","0.0",""
"217","adjunct-hoogleraar","",""
"218","adjunct-inspecteur","0.0",""
"219","adjunct-secretaris","0.0",""
"220","administrateur-generaal","1.0",""
"221","admiraal","1.0","generaal bij de marine"
"222","adonis","1.0",""
"223","adoptieagent","1.0","politieagent voor notoire criminelen"
"224","adoptiebemiddelaar","1.0","tussennpersoon bij adoptie"
"225","adoptiefdochter","1.0",""
"226","adoptiefkind","0.0",""
"227","adoptiefouder","1.0",""
"228","adoptiefzoon","1.0","adoptiezoon"
"229","adoptiekind","1.0","kind dat geadopteerd is"
"230","adoptiemakelaar","1.0","tussenpersoon bij adoptie"
"231","adoptieouder","1.0",""
"232","adoptiezoon","1.0","adoptiefzoon"
"233","adressant","1.0","geadresseerde"
"234","adressant","2.0","iemand die een instantie aanschrijft"
"235","adventist","1.0",""
"236","adverteerder","1.0","iemand die adverteert"
"237","advertentieverkoper","0.0",""
"238","adviseur","1.0","iemand die advies geeft"
"239","advocaat","1.0","verdedigend jurist; raadsman"
"240","advocaat-fiscaal","0.0",""
"241","advocaat-generaal","1.0","openbare aanklager bij een hof"
"242","advocaat-generaal","2.0","assisterende aanklager in Belgi\u00EB"
"243","advocaat-generaal","3.0","openbare aanklager in Nederland"
"244","advocaat-generaal","4.0","adviseur bij de Hoge Raad in Nederland"
"245","advocaatje","2.0","advocaat zonder grote naam"
"246","advocate","1.0","vrouwelijke advocaat"
"247","aerobicleraar","1.0","leraar aerobics"
"248","aerobicsleraar","1.0","leraar aerobics"
"249","AFAB","1.1","iemand met een vrouwelijk geboortegeslacht"
"250","afasiepati\u00EBnt","1.0","iemand die aan afasie lijdt"
"251","afasiepati\u00EBnte","1.0","pati\u00EBnte met afasie"
"252","afdaler","1.0",""
"253","afdankertje","1.1","iemand die afgedankt is"
"254","afdelingsbestuurder","0.0",""
"255","afdelingschef","1.0",""
"256","afdelingshoofd","1.0",""
"257","afdelingsmanager","1.0","manager van een afdeling"
"258","afdelingssecretaris","0.0",""
"259","afdelingsvoorzitter","1.0","voorzitter van een afdelingsbestuur"
"260","affairist","1.0",""
"261","afgestudeerde","1.0",""
"262","afgevaardigd beheerder","1.0","directeur van een (naamloze) vennootschap"
"263","afgevaardigd bestuurder","1.0","directeur van een (naamloze) vennootschap"
"264","afgevaardigde","1.1","volksvertegenwoordiger"
"265","afgewezene","1.0","iemand die niet in aanmerking komt voor iets"
"266","afgewezene","1.1","iemand die afgedankt is"
"267","afgewezene","1.2","iemand die niet geaccepteerd wordt"
"268","afgewezene","1.3","iemand die als geliefde is afgekeurd"
"269","afgewezene","1.4","iemand die niet geslaagd is voor een examen"
"270","afgewezene","1.5","iemand die ergens niet welkom is"
"271","afgezant","1.0","diplomaat"
"272","afgezant","1.1","afgevaardigde"
"273","afgezant","2.0","religieuze boodschapper"
"274","Afghaan/afghaan","1.0","iemand uit Afghanistan"
"275","Afghaanse","1.0","vrouw uit Afghanistan"
"276","afgod","1.0",""
"277","afgodendienaar","0.0",""
"278","afhaker","1.0","iemand die afhaakt"
"279","afhaker","1.1","iemand die een telefoonverbinding afbreekt"
"280","afhaler","1.0","iemand die een reiziger of reizigers afhaalt"
"281","afhaler","2.0","iemand die een kind of kinderen afhaalt"
"282","afhaler","3.0","iemand die bestelde goederen afhaalt"
"283","afhaler","4.0","iemand die eten afhaalt bij een restaurant"
"284","afkijker","0.0",""
"285","afknijper","0.0",""
"286","aflijvige","1.0","overledene"
"287","aflosser","1.0",""
"288","afluisteraar","0.0",""
"289","afmaker","1.0","iemand die wint of scoort"
"290","afmaker","1.1","iemand die vaak scoort of wint"
"291","afmaker","2.0","iemand die een traject voltooid heeft"
"292","afmaker","3.0","iemand die een pointe plaatst"
"293","afnemer","1.0","koper van waren of diensten"
"294","afperser","1.0",""
"295","africhter","1.0",""
"296","Afrikaan/afrikaan","1.0","iemand uit Afrika"
"297","Afrikaan/afrikaan","1.1","man uit Afrika; Afrikaanse man"
"298","Afrikaan/afrikaan","2.0","iemand uit Zuid-Afrika"
"299","Afrikaander","",""
"300","Afrikaanse","1.0","vrouw uit Afrika"
"301","Afrikaner","1.0","blanke uit Zuid-Afrika"
"302","Afro-Amerikaan","0.0",""
"303","Afro-Surinamer","0.0",""
"304","afschaffer","0.0",""
"305","afschrijver","1.0",""
"306","afstammeling","1.0",""
"307","afstandskind","1.0","kind van wie afstand is gedaan"
"308","afstandsloper","0.0",""
"309","afstandsmoeder","1.0","moeder die kinderen afstaat"
"310","afstandsvader","0.0",""
"311","afstudeerder","1.0",""
"312","afstuderende","1.0",""
"313","afvalhandelaar","0.0",""
"314","afvaller","1.0",""
"315","afvallige","1.0",""
"316","afvaltoerist","1.0","iemand die afreist om afval te dumpen"
"317","afvalverwerker","1.0",""
"318","afwasser","1.0",""
"319","afwerker","1.0",""
"320","afz.","1.0","afzender"
"321","afzegger","0.0",""
"322","afzender","1.0","iemand die iets verstuurt"
"323","afzetter","1.0","iemand met te hoge prijzen"
"324","agendahedonist","1.0","iemand die drugsgebruik inplant"
"325","agender","2.0","iemand zonder genderidentiteit"
"326","agent","A.1.0","politieagent"
"327","agent","A.2.0","medewerker bij geheime dienst"
"328","agent","A.3.0","vertegenwoordiger; tussenpersoon"
"329","agent","B.3.0","callcenteragent"
"330","agente","1.0",""
"331","agent-provocateur","0.0",""
"332","agnost","1.0","iemand die niet weet of er een hogere macht is"
"333","agnoste","1.0","vrouwelijke agnost"
"334","agnostica","1.0","vrouwelijke agnost"
"335","agnosticus","1.0","persoon"
"336","agoog","1.0","vormingswerker; welzijnswerker"
"337","agrari\u00EBr","1.0","boer"
"338","agressiecoach","1.0","coach die zich bezighoudt met agressieproblemen"
"339","agressieveling","1.0","zeer agressief persoon"
"340","agrotoerist","1.0","iemand die afreist naar en meehelpt op het platteland"
"341","AI-doomer","1.0","doemdenker over gevolgen AI"
"342","aidsactivist","1.0","activist tegen aids"
"343","aidsambassadeur","1.0","ambassadeur die het aidsbeleid uitdraagt"
"344","aidsdeskundige","0.0",""
"345","aidslijder/aidslijer","1.0","iemand die aan aids lijdt"
"346","aidslijder/aidslijer","1.1","minderwaardig persoon"
"347","aidsonderzoeker","0.0",""
"348","aidspati\u00EBnt","1.0","iemand die aan aids lijdt"
"349","aidsslachtoffer","0.0",""
"350","aidswees","1.0","wees door aids"
"351","aio","1.0","assistent in opleiding"
"352","aircospecialist","0.0",""
"353","airhostess","1.0","stewardess"
"354","airmarshal","1.0",""
"355","AIVD'er","1.0","iemand die in dienst is van de AIVD"
"356","Ajacied","1.0","voetballer van Ajax"
"357","Ajacied","2.0","supporter van Ajax"
"358","ajuin","3.0","inwoner van Aalst"
"359","ajuin","3.1","speler van een team uit Aalst"
"360","aka","B.1.0","arbeidsmarktgekwalificeerd assistent"
"361","akanswari","1.0","iemand die veel eet"
"362","akanswari","2.0","onmatig persoon"
"363","akela","1.0","leider van een groep welpen"
"364","akkerbouwer","1.0","boer die akkerbouwgewassen teelt"
"365","akkerman","1.0",""
"366","Albanees","2.0","iemand uit Albani\u00EB"
"367","Albanees","2.1","man uit Albani\u00EB"
"368","Albanees","3.0","lid van het Albanese volk"
"369","Albanese","1.0","vrouw uit Albani\u00EB"
"370","Albehoeder","0.0",""
"371","albino","1.0","mens met albinisme"
"372","alchemist","",""
"373","alcoholbaby","1.0","baby die lijdt aan FAS"
"374","alcoholicus","1.0","iemand die verslaafd is aan alcohol"
"375","alcoholist","1.0","iemand die verslaafd is aan alcohol"
"376","alcoholofiel","1.0","iemand die van alcohol houdt"
"377","alcoholtoerist","1.0","toerist die afreist om alcohol te kopen en te drinken"
"378","alcoholverslaafde","1.0","iemand die verslaafd is aan alcohol"
"379","alcomobilist","1.0","drankrijder"
"380","Alexandrijn/alexandrijn","1.0","iemand uit Alexandri\u00EB"
"381","Alexandrijnse","1.0","vrouw uit Alexandri\u00EB"
"382","alfaman","2.0","zich dominante gedragende man"
"383","alfamannetje","2.0","zich dominant gedragende man"
"384","algemeen secretaris","1.0","hoofd van een <i>algemeen secretariaat</i>"
"385","Algerijn","1.0","iemand uit Algerije"
"386","Algerijnse","1.0","vrouw uit Algerije"
"387","alibivrouw","1.0","vrouw die om vrouw-zijn wordt aangesteld"
"388","Alkmaarder","1.0","iemand uit Alkmaar"
"389","Alkmaarder","1.1","lid e.d. van een club uit Alkmaar"
"390","Alkmaarse","1.0","vrouw uit Alkmaar"
"391","alleenstaande","1.0","iemand die alleenstaand is"
"392","alleenverdiener","1.0","iemand die als enige een inkomen heeft"
"393","allemansvriend","1.0","iemand die iedereen te vriend houdt"
"394","allerarmste","1.0","iemand die het armst van allemaal is"
"395","allergoloog","0.0",""
"396","allerkleinste","1.0","iemand die zeer klein is"
"397","allerkleinste","1.1","iemand die zeer klein is van formaat"
"398","allerkleinste","1.2","iemand die zeer klein is qua leeftijd"
"399","alleroudste","1.0","iemand die buitengewoon oud is"
"400","alleseter","2.0","iemand die alles lust"
"401","alleseter","3.0","iemand met ruime belangstelling"
"402","alleskunner","1.0","iemand die alles kan"
"403","allesweter","1.0","iemand die alles weet"
"404","allesweter","1.1","iemand die zogenaamd alles weet"
"405","allochtoon","B.1.0","van elders afkomstig persoon"
"406","alloseksueel","2.0","iemand aangetrokken tot anderen"
"407","ally","1.0","bondgenoot"
"408","Almeerder","1.0","iemand uit Almere"
"409","Almeerse","1.0","vrouw uit Almere"
"410","Almelo\u00EBr","1.0","iemand uit Almelo"
"411","Almelose","1.0","vrouw uit Almelo"
"412","Alphenaar","1.0","iemand uit Alphen"
"413","Alphense","1.0","vrouw uit Alphen"
"414","alpinist","1.0",""
"415","alt","A.1.2","iemand met een altstem"
"416","alternatieveling","1.0","iemand die alternatief gedrag vertoont"
"417","alternatieveling","1.1","alternatieve geneesheer"
"418","alternatievemuziekliefhebber","1.0","liefhebber van alternatieve muziek"
"419","altsaxofonist","1.0",""
"420","altviolist","1.0",""
"421","altviool","1.1","altviolist"
"422","altzangeres","0.0",""
"423","aluhoedje","2.0","wantrouwig persoon"
"424","alumnus","1.0",""
"425","alverman","1.0",""
"426","alzheimerpati\u00EBnt","1.0","iemand die aan Altzheimer lijdt"
"427","AMAB","1.1","iemand met een mannelijk geboortegeslacht"
"428","amanuensis","1.0","technische assistent"
"429","amateur","1.0","beoefenaar uit liefhebberij"
"430","amateur","2.0","iemand met liefde voor iets"
"431","amateur","3.0","iemand die zonder kennis van zaken te werk gaat; prutser; knoeier; dilettant"
"432","amateurarcheoloog","1.0","archeoloog uit liefhebberij"
"433","amateurastronoom","0.0",""
"434","amateurbokser","1.0","bokser uit liefhebberij"
"435","amateurfilmer","0.0",""
"436","amateurfotograaf","1.0","iemand die fotografeert uit liefhebberij"
"437","amateurhistoricus","0.0",""
"438","amateurkampioen","0.0",""
"439","amateurkunstenaar","1.0","kunstenaar uit liefhebberij"
"440","amateuronderzoeker","0.0",""
"441","amateurpoliticus","0.0",""
"442","amateurschilder","1.0","schilder uit liefhebberij"
"443","amateurvoetballer","1.0","voetballer uit liefhebberij"
"444","amateurwielrenner","0.0",""
"445","ambachtsheer","1.0",""
"446","ambachtsman","1.0",""
"447","ambassadesecretaris","0.0",""
"448","ambassadeur","1.0","hoogste diplomatieke vertegenwoordiger"
"449","ambassadeur","1.1","vertegenwoordiger van een organisatie"
"450","ambassadeur","2.0","iemand die iets vertegenwoordigt"
"451","ambassadrice","1.0","vrouwelijke ambassadeur"
"452","ambassadrice","1.1","vertegenwoordigster van een organisatie"
"453","ambassadrice","2.0","vrouw die iets vertegenwoordigt"
"454","ambetante","1.0","lastig persoon"
"455","ambetanterik","1.0","lastig persoon"
"456","ambivert","2.0","iemand met intro- en extraverte kenmerken"
"457","Ambonees","2.0","iemand uit Ambon"
"458","Ambonese","1.0","vrouw uit Ambon"
"459","ambtenaar","1.0","iemand in overheidsdienst"
"460","ambtenarenrechter","0.0",""
"461","ambtenares","1.0","vrouwelijke ambtenaar"
"462","ambtgenoot","",""
"463","ambtgenote","0.0",""
"464","ambtsdrager","1.0","iemand die een belangrijk ambt vervult"
"465","ambtsgenoot","",""
"466","ambulanceklever","1.0","automobilist dicht op ambulance"
"467","ambulancier","1.0","medewerker op een ambulance"
"468","Amelander","1.0","iemand uit Ameland"
"469","Amelandse","1.0","vrouw uit Ameland"
"470","Amerikaan/amerikaan","1.0","iemand uit Amerika"
"471","Amerikaanse","1.0","vrouw uit Amerika"
"472","Amersfoorter","1.0","iemand uit Amersfoort"
"473","Amersfoorter","1.1","iemand die lid of aanhanger is van een sportclub, vereniging of andere groep uit Amersfoort"
"474","Amersfoortse","1.0","vrouw uit Amersfoort"
"475","amfibie","3.0","iemand die nergens bij hoort"
"476","Amhaar","1.0","iemand uit Amhara"
"477","Amhaarse","1.0","vrouw uit Amhara"
"478","amice","1.0","bevriende collega"
"479","ammoniet/Ammoniet/Ammonieten","2.0","lid van Semitisch volk"
"480","ammoniet/Ammoniet/Ammonieten","3.0","Semitisch volk"
"481","amoebe","1.1","be\u00EFnvloedbaar persoon"
"482","amokmaker","1.0","iemand die amok maakt"
"483","Amstelveense","1.0","vrouw uit Amstelveen"
"484","Amstelvener","1.0","iemand uit Amstelveen"
"485","Amstelvener","1.1","lid e.d. van een club uit Amstelveen"
"486","Amsterdammer","1.0","iemand uit Amsterdam"
"487","Amsterdammer","1.1","lid e.d. van een club uit Amsterdam"
"488","Amsterdamse","1.0","vrouw uit Amsterdam"
"489","analfabeet","",""
"490","analfabete","1.0",""
"491","analist","1.0","laboratoriummedewerker"
"492","analist","2.0","iemand die verschijnselen analyseert"
"493","analist","3.0","iemand die een tekst analyseert"
"494","analist","4.0","systeemanalist"
"495","analiste","1.0",""
"496","anatoom","1.0","specialist in de anatomie"
"497","anchor","1.0","vaste presentator of presentatrice"
"498","anchorman","1.0","vaste presentator"
"499","anchorwoman","1.0","vaste presentatrice"
"500","Andalusi\u00EBr/andalusi\u00EBr","1.0","iemand uit Andalusi\u00EB"
"501","Andalusische","1.0","vrouw uit Andalusi\u00EB"
"502","anderhalfverdiener","1.0","lid van een huishouden met anderhalf inkomen"
"503","anderlander","1.0","buitenlander"
"504","Anderlechtenaar","1.0","iemand uit Anderlecht"
"505","Anderlechtenaar","2.0","voetbalspeler"
"506","Anderlechtse","1.0","vrouw uit Anderlecht"
"507","andersgelovige","1.0","iemand met een ander geloof"
"508","anderskleurige","0.0",""
"509","anderstalige","1.0",""
"510","Andorrees","2.0","iemand uit Andorra"
"511","Andorrese","1.0","vrouw uit Andorra"
"512","andragoloog","0.0",""
"513","androfiel","2.0","tot mannelijkheid aangetrokken persoon"
"514","anesthesist","1.0","arts-specialist voor narcoses"
"515","Angolees","2.0","iemand uit Angola"
"516","Angolese","1.0","vrouw uit Angola"
"517","angstgegner","1.0","gevreesde tegenstander in de sportwereld"
"518","angstgegner","1.1","gevreesd persoon of gevreesde zaak"
"519","angsthaas","1.0","iemand die in angst leeft"
"520","angstige","1.0",""
"521","angsttandarts","1.0","tandarts die angstige pati\u00EBnten behandelt"
"522","animateur","1.0",""
"523","animeermeisje","1.0",""
"524","anker","7.0","nieuwslezer; nieuwspresentator"
"525","ankerman","1.0","nieuwslezer; nieuwspresentator"
"526","ankerman","2.0","voetballer op het middenveld"
"527","ankerman","3.0","laatste man bij touwtrekken"
"528","ankervrouw","0.0",""
"529","anonymus","1.0","anoniem persoon"
"530","anorexia-nervosapati\u00EBnt","0.0",""
"531","anorexiapati\u00EBnt","1.0","pati\u00EBnt met anorexia"
"532","anthologist","1.0","bloemlezer"
"533","antiabortusactivist","",""
"534","antiapartheidsactivist","",""
"535","antiapartheidsstrijder","1.0",""
"536","antichrist","1.0",""
"537","anticommunist","1.0","tegenstander van het communisme"
"538","antiekhandelaar","1.0","handelaar in antiek"
"539","antifascist","1.0","tegenstander van het fascisme"
"540","antiglobalist","1.0",""
"541","antiheld","1.0",""
"542","antikraakwacht","1.0","iemand die kraken voorkomt"
"543","antikraker","1.0","iemand die kraken voorkomt"
"544","Antilliaan","1.0","iemand uit de Antillen"
"545","Antilliaanse","1.0","vrouw uit de Antillen"
"546","antimilitarist","0.0",""
"547","antimonarchist","0.0",""
"548","antinatalist","1.0","aanhanger van het antinatalisme"
"549","antiorangist","0.0",""
"550","antipapist","0.0",""
"551","antipode","2.0","tegenvoeter"
"552","antipode","3.0","geheel verschillend iemand"
"553","antipoliticus","0.0",""
"554","antiquaar","1.0","handelaar in oude boeken"
"555","antiquair","1.0","handelaar in antiek"
"556","antiracist","1.0","tegenstander van racisme"
"557","antisemiet","1.0",""
"558","antithe\u00EFst","1.0","uitgesproken antireligieus persoon"
"559","antivaxer","1.0","tegenstander van vaccinatie"
"560","antropologiestudent","1.0",""
"561","antropoloog","1.0",""
"562","Antwerpenaar","1.0","iemand uit de stad Antwerpen"
"563","Antwerpenaar","1.1","lid e.d. van een club uit Antwerpen"
"564","Antwerpenaar","2.0","iemand uit de provincie Antwerpen"
"565","Antwerpse","1.0","vrouw uit de stad Antwerpen"
"566","Antwerpse","2.0","vrouw uit de provincie Antwerpen"
"567","AOW-toerist","1.0","iemand die AOW bijkoopt"
"568","Apache/apache","1.0","indiaan"
"569","Apache/apache","2.0","lid van een Parijse bende"
"570","Apeldoorner","1.0","iemand uit Apeldoorn"
"571","Apeldoorner","1.1","lid e.d. van een club uit Apeldoorn"
"572","Apeldoornse","1.0","vrouw uit Apeldoorn"
"573","apk-keurmeester","1.0","keurmeester bij een apk"
"574","apologeet","1.0","geloofsverdediger"
"575","apologeet","2.0","verdediger van een gedachtegoed"
"576","apotheek","1.2","iemand die werkt in een apotheek"
"577","apotheker","1.0","iemand die medicijnen verkoopt"
"578","apothekeres","1.0",""
"579","apothekersassistent","1.0","hulpkracht van een apotheker"
"580","app.","4.0","appellant"
"581","appellante","1.0",""
"582","appelsienenhandelaar","0.0",""
"583","Appingedammer","1.0","iemand uit Appingedam"
"584","Appingedamse","1.0","vrouw uit Appingedam"
"585","applauskind","1.0","kind dat steeds geprezen wordt"
"586","aquariuskind","1.0","kind uit het aquariustijdperk"
"587","Arabier/arabier","1.0","iemand uit een Arabisch land"
"588","Arabier/arabier","1.1","Arabische man"
"589","Arabische","1.0","vrouw uit Arabi\u00EB"
