"resultNumber","lemma","senseNumber","snippet"
"681","contrabande","1.0","smokkelwaar"
"682","contraterrorisme","1.0","maatregelen ter terrorismebestrijding"
"683","controleapparaat","0.0",""
"684","controleapparatuur","0.0",""
"685","controlecomit\u00E9","0.0",""
"686","controlecommissie","1.0",""
"687","controlegroep","1.0",""
"688","co\u00F6rdinatiecomit\u00E9","1.0",""
"689","co\u00F6rdinatiecommissie","1.0",""
"690","co\u00F6rdinatiegroep","0.0",""
"691","co\u00F6rdinatieteam","0.0",""
"692","cosmetica-industrie","1.0","industrie die cosmetica produceert"
"693","cosmetica-industrie","1.1","geheel van bedrijven die werkzaam zijn in de cosmetica-industrie, beschouwd in hun totaliteit als bedrijfstak of in een ander verband, bv. in hun gemeenschappelijke geografische ligging, in een bepaald marktsegment e.d.; geheel van bedrijven die cosmetica produceren"
"694","coterie","1.0","besloten gezelschap"
"695","couvert","1.0","bestekset"
"696","crapuul","1.0","gemeen, ordinair volk; gepeupel"
"697","craquel\u00E9","1.0","kleine barstjes"
"698","craquel\u00E9","1.2","huidrimpels"
"699","cricketbond","0.0",""
"700","cricketclub","0.0",""
"701","cricketelftal","0.0",""
"702","cricketteam","1.0","team dat cricket speelt"
"703","crisiscomit\u00E9","0.0",""
"704","crisisteam","1.0",""
"705","crypto","2.0","cryptogeld"
"706","cultuurcommissie","0.0",""
"707","cultuurgemeenschap","1.0",""
"708","cultuurindustrie","1.0","commerci\u00EBle cultuurbranche"
"709","cultuurindustrie","1.1","geheel van bedrijven die cultuur aanbieden"
"710","cultuurkring","1.0",""
"711","cultuurschat","1.0",""
"712","cultuurvolk","0.0",""
"713","cupwinnaar","0.0",""
"714","cybercrime","1.0","criminaliteit op of via internet"
"715","cybercriminaliteit","1.0","cybercrime"
"716","cyberpolitie","1.0","politie belast met cybercrime"
"717","dadergroep","0.0",""
"718","dagbladengroep","0.0",""
"719","dagploeg","1.0",""
"720","Dai","1.0","Chinees volk"
"721","Dajak","1.0","groep volkeren"
"722","dambond","1.0","belangenvereniging voor dammers"
"723","damclub","1.0","damvereniging"
"724","dameskleding","1.0","kleding bestemd voor vrouwen"
"725","dameskoor","0.0",""
"726","damesmode","1.0",""
"727","damesorkest","0.0",""
"728","damesploeg","0.0",""
"729","damesteam","1.0",""
"730","damvereniging","1.0","damclub"
"731","dansclub","1.0","club voor mensen die dansen"
"732","dans-en-showorkest","0.0",""
"733","dansgezelschap","1.0",""
"734","dansgroep","1.0",""
"735","danspaar","1.0",""
"736","dansschool","1.2","leden van een dansschool"
"737","danssportclub","1.0","club voor wedstrijddansen"
"738","darminhoud","1.0",""
"739","dassenpopulatie","0.0",""
"740","dataverzameling","0.0",""
"741","debatingclub","0.0",""
"742","debuutbundel","1.0",""
"743","deegwaar","1.0",""
"744","deelgroep","1.0",""
"745","deelraadbestuur","0.0",""
"746","deelregering","1.0",""
"747","deelstaatregering","1.0",""
"748","deelverzameling","1.0",""
"749","defensieapparatuur","0.0",""
"750","defensie-industrie","1.0","industrie die wapens, verdedigingssystemen en militair materieel produceert"
"751","defensie-industrie","1.1","geheel van bedrijven die wapens, verdedigingssystemen en militair materieel produceren"
"752","delegatie","1.0",""
"753","demonstratieteam","0.0",""
"754","denkgroep","0.0",""
"755","dennenscheerder","1.1","verzameling dennenscheerders"
"756","departementsleiding","0.0",""
"757","derdedivisieclub","",""
"758","derdeklasser","2.0","vereniging, team in de derde klasse"
"759","dertigtal","1.0",""
"760","deskundigencommissie","0.0",""
"761","detailhandel","3.0","geheel van kleinhandelsbedrijven"
"762","detailhandelsgroep","0.0",""
"763","diamantindustrie","0.0",""
"764","diamantvoorraad","1.0",""
"765","diaserie","1.0",""
"766","diatomee\u00EBn/diatomee","1.0","klasse van algen"
"767","dichtbundel","1.0",""
"768","dichtersgroep","1.0",""
"769","dieetvoeding","1.0",""
"770","dienstcommissie","1.0",""
"771","dienstenbond","1.0",""
"772","dienstengroep","0.0",""
"773","dienstleiding","1.0",""
"774","dienst na verkoop","1.0","serviceafdeling"
"775","dienstpersoneel","1.0",""
"776","dienstplichtigenleger","0.0",""
"777","diepvriesvoedsel","0.0",""
"778","dierenrijk","1.0",""
"779","dierenvoeding","",""
"780","dierenvoedsel","0.0",""
"781","diergroep","1.0",""
"782","diersoort","1.0",""
"783","diervoeder","0.0",""
"784","diervoeding","",""
"785","dievenbende","1.0",""
"786","dijkbestuur","0.0",""
"787","dijkleger","0.0",""
"788","dino","1.1","diersoort der dinosaurussen"
"789","dinosauri\u00EBr","1.1","diersoort der dinosauri\u00EBrs"
"790","dinosaurus","1.1","diersoort der dinosaurussen"
"791","directie","1.0",""
"792","directiecomit\u00E9","1.0",""
"793","directieteam","1.0",""
"794","directoire/Directoire","1.0","directie"
"795","discojeugd","0.0",""
"796","discotheek","1.1","exploitant van een discotheek"
"797","discussieclub","0.0",""
"798","discussiegroep","1.0","groep die discussieert"
"799","discussiegroep","2.0","nieuwsgroep"
"800","dispuutgezelschap","0.0",""
"801","dissidentengroep","1.0",""
"802","distributiegroep","0.0",""
"803","div.","3.0","divisie"
"804","divisie","1.0",""
"805","documentaireserie","0.0",""
"806","doelgroep","1.0",""
"807","doelpubliek","0.0",""
"808","doelpuntenmachine","3.0","linie die veel doelpunten maakt"
"809","doelpuntenmachine","4.0","sportploeg die veel doelpunten maakt"
"810","donderpad","1.0","familie van vissen"
"811","donorgegevens","0.0",""
"812","doodgoed","",""
"813","doodsvijand","1.0",""
"814","dopingcommissie","1.0",""
"815","dorpsbestuur","1.0",""
"816","dorpsbevolking","0.0",""
"817","dorpsgemeenschap","1.0",""
"818","dorpsjeugd","0.0",""
"819","dorpsleven","2.0","dorpsactiviteiten"
"820","dorpsvereniging","1.0","belangenvereniging van een dorp"
"821","dossier","1.0",""
"822","douanebond","0.0",""
"823","douaneteam","0.0",""
"824","dovengemeenschap","0.0",""
"825","drank","1.0","vloeistof om te drinken"
"826","drank","1.1","wat er gedronken is"
"827","drankvoorraad","1.0",""
"828","dressuurteam","0.0",""
"829","drie-eenheid","",""
"830","drieling","1.0",""
"831","driemanschap","1.0",""
"832","drietal","1.0",""
"833","Drievuldigheid","",""
"834","drijfwerk","0.0",""
"835","drinkwaar","1.0",""
"836","droesem","1.0","bezinksel in wijn"
"837","droesem","1.1","bezinksel in een vloeistof"
"838","droesem","2.0","uitschot"
"839","droneclub","1.0","groep die overlegt over drones"
"840","droomteam","0.0",""
"841","drop","1.0","zwart snoepgoed"
"842","drugskartel","1.0",""
"843","druivensoort","1.0",""
"844","drukkingsgroep","1.0",""
"845","drukkosten","1.0","kosten van het drukken"
"846","drukwerk","2.0","wat de drukpers voortbrengt"
"847","drukwerk","3.0","gedrukt reclamemateriaal"
"848","duikuitrusting","1.0",""
"849","duivelshaar","0.0",""
"850","duivenclub","1.0","duivenvereniging"
"851","duivensportclub","1.0","duivenvereniging"
"852","duivensportvereniging","1.0","duivenvereniging"
"853","duivenvereniging","1.0","vereniging voor duivenhouders"
"854","dunsel","0.0",""
"855","duo","1.0",""
"856","duweenheid","0.0",""
"857","dwergvolk","0.0",""
"858","echtpaar","1.0","getrouwd stel"
"859","eco-elite","1.0","klimaatelite"
"860","ecokunst","1.0","ecologische kunst"
"861","edelgesteente","0.0",""
"862","eedgenootschap","0.0",""
"863","eendagsbestuur","0.0",""
"864","eenheidspolitie","1.0",""
"865","eenmansfractie","1.0",""
"866","eenoudergezin","1.0","gezin met \u00E9\u00E9n ouder"
"867","eerstedivisieclub","1.0","sportclub uit de eerste divisie"
"868","Eerste Kamerfractie","",""
"869","eersteklasser","2.0","vereniging, team in de eerste klasse"
"870","eetclub","1.0","groep eetliefhebbers"
"871","eetclub","2.0","groep eters"
"872","eetgerei","1.0","set van voorwerpen om te kunnen eten"
"873","eetservies","1.0",""
"874","eetwaar","1.0",""
"875","effectenbranche","0.0",""
"876","egofictie","1.0","autobiografische fictie"
"877","EHBO-vereniging","1.0","vereniging voor EHBO"
"878","eilandbestuur","",""
"879","eilandengroep","1.0",""
"880","eilandsbestuur","",""
"881","eindapparatuur","1.0",""
"882","eindexamenwerk","0.0",""
"883","eindredactie","1.0",""
"884","einsteingeneratie","1.0","digitaal onderlegde generatie"
"885","elektriciteitsindustrie","0.0",""
"886","elektrogroep","0.0",""
"887","elektronenbundel","0.0",""
"888","elektronicabranche","0.0",""
"889","elektronicagroep","0.0",""
"890","elektronica-industrie","1.0","industrie die elektronica produceert"
"891","elektronica-industrie","1.1","geheel van bedrijven die elektronica produceren"
"892","Elfstedencomit\u00E9","1.0","comit\u00E9 van de Elfstedenvereniging"
"893","Elfstedenvereniging","1.0","Koninklijke Vereniging De Friesche Elf Steden"
"894","elftal","1.0","aantal van elf"
"895","elftal","2.0","sportploeg van elf spelers"
"896","elite","1.0",""
"897","elite-eenheid","1.0",""
"898","elitegezelschap","0.0",""
"899","elitegroep","1.0",""
"900","elitetroepen","1.0",""
"901","emancipatiecommissie","0.0",""
"902","emblematabundel","0.0",""
"903","emigrantenfamilie","1.0",""
"904","EMU","0.0",""
"905","en-engeneratie","1.0","generatie die geen keuzes wil maken"
"906","energiegroep","0.0",""
"907","energie-industrie","0.0",""
"908","energievoorraad","1.0",""
"909","engelenhaar","1.0",""
"910","engelenkoor","0.0",""
"911","engelsebol","1.1","<i>engelsebol</i> als stofnaam of verzamelnaam"
"912","Engelse drop","1.0","kleurige en veelvormige mix van drop"
"913","engineeringgroep","0.0",""
"914","enqu\u00EAtecommissie","1.0",""
"915","enqu\u00EAtegegevens","0.0",""
"916","ensemble","1.0","de gezamenlijke delen van iets"
"917","ensemble","2.0","verzameling kunstwerken"
"918","ensemble","3.0","samenwerkend kunstzinnig gezelschap"
"919","ensemble","4.0","bij elkaar passende kledingstukken"
"920","entertainmentindustrie","1.0","entertainmentsbranche"
"921","entertainmentindustrie","1.1","geheel van bedrijven die entertainment aanbieden"
"922","equipment","1.0","uitrusting"
"923","erecomit\u00E9","0.0",""
"924","eredivisieclub","1.0","sportclub in de eredivisie"
"925","erfgoedcel","0.0",""
"926","erfvijand","1.0",""
"927","erkenningscommissie","0.0",""
"928","erotica","1.0","erotische artikelen"
"929","establishment","1.0",""
"930","estafetteploeg","1.0",""
"931","eten","B.1.0","dat wat iemand eet"
"932","etenswaar","1.0",""
"933","etswerk","0.0",""
"934","EU-commissie","1.0",""
"935","EU-delegatie","0.0",""
"936","EU-ministerraad","0.0",""
"937","evaluatiecommissie","1.0",""
"938","evenementencommissie","0.0",""
"939","e-waste","1.0","elektronisch afval"
"940","examencommissie","1.0",""
"941","examenwerk","0.0",""
"942","ex-club","1.0","voormalige club"
"943","executiepeloton","1.0","peloton dat een of meer personen executeert"
"944","existentiefilosofie","0.0",""
"945","expeditieleger","0.0",""
"946","expertgroep","0.0",""
"947","fabriekspersoneel","0.0",""
"948","fabrieksteam","1.0",""
"949","faculteitsbestuur","1.0",""
"950","falanx","1.1","groep militairen"
"951","falanx","1.2","groep mensen"
"952","fam.","1.0","familie"
"953","familie","1.0",""
"954","familiedrukwerk","1.0","persoonlijk gelegenheidsdrukwerk"
"955","familiegroep","1.0",""
"956","familiekring","1.0",""
"957","familievermogen","0.0",""
"958","fanclub","1.0","club van fans"
"959","fanionteam","1.0",""
"960","fanmail","1.0","post van bewonderaars"
"961","farmagroep","0.0",""
"962","fastfood","1.0","goedkoop voedsel dat snel bereid wordt"
"963","fauna","1.0",""
"964","faxapparatuur","0.0",""
"965","FC Knudde","1.0","slecht presterend team"
"966","federatiebestuur","0.0",""
"967","feelgood","3.0","zaken die een goed gevoel geven"
"968","feestcomit\u00E9","1.0",""
"969","feestcommissie","1.0",""
"970","feestkleding","0.0",""
"971","feminisme","1.1","beweging voor vrouwenemancipatie"
"972","festivalleiding","0.0",""
"973","festivalpubliek","0.0",""
"974","ficus","1.1","plantensoort van de ficussen"
"975","fietsclub","1.0","groep fietsliefhebbers"
"976","fietsenbranche","0.0",""
"977","fietsersbond","1.0",""
"978","fietsindustrie","1.0","geheel van economische activiteiten waarbij grootschalig en machinaal fietsen worden geproduceerd; deelgebied in de industrie met als activiteit de vervaardiging van fietsen; fietsenproducerende industrie"
"979","fietsindustrie","1.1","geheel van bedrijven die werkzaam zijn in de fietsindustrie, beschouwd in hun totaliteit als bedrijfstak of in een ander verband, bv. in hun gemeenschappelijke geografische ligging, in een bepaald marktsegment e.d.; geheel van bedrijven die agrarische producten bewerken of verwerken"
"980","fietskleding","1.0",""
"981","fijnkost","0.0",""
"982","filmapparatuur","0.0",""
"983","filmclub","2.0","club van hobbyfilmers"
"984","filmcommissie","0.0",""
"985","filmindustrie","1.0","filmbranche"
"986","filmindustrie","1.1","geheel van filmproducerende bedrijven"
"987","filmpubliek","0.0",""
"988","filmwerk","1.0",""
"989","finalegroep","0.0",""
"990","finalepoule","0.0",""
"991","finalereeks","0.0",""
"992","fingerfood","1.0","hapjes die men met de hand eet"
"993","fitnessapparatuur","0.0",""
"994","flesvoeding","1.0",""
"995","flitsmacht","1.0","snel in te zetten strijdmacht"
"996","flora","1.0",""
"997","folkclub","0.0",""
"998","folkgroep","0.0",""
"999","folkrockgroep","1.0",""
"1000","fondsbestuur","0.0",""
"1001","fondsvermogen","0.0",""
"1002","fondueset","1.0","apparaat om mee te fonduen"
"1003","forel","1.0","zalmachtige zoetwatervis"
"1004","fotoapparatuur","0.0",""
"1005","fotoclub","1.0",""
"1006","fotogroep","0.0",""
"1007","fotoredactie","0.0",""
"1008","fotoreeks","0.0",""
"1009","fotoselectie","0.0",""
"1010","fotowerk","1.0",""
"1011","fractiebestuur","1.0",""
"1012","fractiecommissie","0.0",""
"1013","fractieleiding","0.0",""
"1014","frank/Frank/Franken","B.2.0","Germaans volk"
"1015","Franse friet","1.0","lange dunne friet"
"1016","Franse frites","1.0","lange dunne friet"
"1017","fraudeteam","1.0",""
"1018","fregat","1.1","bemanning van een fregat"
"1019","friet","1.0","gerecht van gefrituurde aardappelstaafjes"
"1020","frisdrankenindustrie","1.0","industrie die frisdranken produceert"
"1021","frisdrankenindustrie","1.1","geheel van bedrijven die frisdranken produceren"
"1022","frites","1.0","gefrituurde aardappelstaafjes"
"1023","fruit","1.0","voedsel dat bestaat uit eetbare vruchten"
"1024","fruit","1.1","fruitbomen, e.d."
"1025","fruitafval","0.0",""
"1026","fruitsoort","0.0",""
"1027","functiegroep","1.0",""
"1028","funkgroep","0.0",""
"1029","fusieclub","1.0","door fusie ontstane sportclub"
"1030","fusiecommissie","0.0",""
"1031","fusiegezin","1.0","samengesteld gezin"
"1032","fusiegroep","0.0",""
"1033","fytoplankton","1.0","plantaardig plankton"
"1034","gaffeltuig","0.0",""
"1035","gajes","1.0","tuig"
"1036","galakleding","0.0",""
"1037","gamba","3.0","orgelregister"
"1038","gang","B.1.0","groep misdadigers"
"1039","garantievermogen","0.0",""
"1040","garnering","1.0",""
"1041","gas","2.3","installatie voor gastransport"
"1042","gas","2.5","industrietak die voorziet in gas"
"1043","gasindustrie","1.0","gasproducerende industrie"
"1044","gasindustrie","1.1","geheel van bedrijven die gas produceren"
"1045","gastgezin","1.0","gezin waarin log\u00E9s te gast zijn"
"1046","gastoudergezin","0.0",""
"1047","gasvoorraad","1.0",""
"1048","gebak","1.0","in de oven gebakken lekkernijen"
"1049","gebergte","1.0",""
"1050","gebiedsbestuur","0.0",""
"1051","gebitsgegevens","0.0",""
"1052","geblunder","1.0","het (aanhoudend) blunderen"
"1053","geboefte","1.0",""
"1054","geboomte","1.0",""
"1055","geboortebeperking","2.0","geboortebeperkende middelen"
"1056","geboortegolf","2.0","generatie geboren tijdens geboortegolf"
"1057","geboortegolf","2.1","generatie geboren na WO II"
"1058","gebruikersgroep","1.0",""
"1059","gedachtereeks","0.0",""
"1060","gedetineerdenpopulatie","0.0",""
"1061","gedichtenbundel","1.0",""
"1062","gedierte","1.0",""
"1063","geep","1.1","als verzamelnaam"
"1064","gegevensverzameling","1.0",""
"1065","geitenhaar","0.0",""
"1066","geldsoort","1.0",""
"1067","geldvoorraad","1.0",""
"1068","gelegenheidsduo","0.0",""
"1069","gelegenheidsgroep","0.0",""
"1070","gelegenheidskleding","0.0",""
"1071","gelegenheidsteam","0.0",""
"1072","gelling","1.0","mannelijke hennep"
"1073","geloofsafval","1.0",""
"1074","geloofsgemeenschap","1.0",""
"1075","geluidsapparatuur","1.0",""
"1076","geluidsopnameapparatuur","0.0",""
"1077","geluksgeneratie","1.0","generatie met financieel en sociaal geluk"
"1078","gemaksgeneratie","1.0","generatie die streeft naar gemak en comfort"
"1079","gemaksvoedsel","1.0",""
"1080","gemeenschap","1.0",""
"1081","gemeenschapscommissie","1.0",""
"1082","gemeenschapsraad","1.0",""
"1083","gemeenschapsregering","1.0",""
"1084","gemeentehuis","1.1","gemeentediensten"
"1085","gemeentepersoneel","1.0","personeel van een gemeente"
"1086","gemeentepolitie","1.0",""
"1087","gemeenteraad","1.0",""
"1088","gemeenteraadsfractie","1.0",""
"1089","gemeenteschool","1.2","schoolbevolking"
"1090","genderteam","1.0","multidisciplinair team voor genderzorg"
"1091","geneesmiddelenindustrie","1.0","farmaceutische industrie"
"1092","geneesmiddelenindustrie","1.1","geheel van farmaceutische bedrijven"
"1093","generatie alfa","1.0","generatie tussen 2010 en 2025"
"1094","generatie Einstein","1.0","mensen die geboren zijn tussen 1985 en 2005"
"1095","generatie nix","1.0","literaire groep uit 1990"
"1096","generatie nix","1.1","generatie tussen 1960 en 1975"
"1097","generatie X","1.0","generatie tussen 1960 en 1975"
"1098","generatie Y","1.0","generatie tussen 1980 en 1995"
"1099","generatie Z","1.0","generatie tussen 1995 en 2010"
"1100","genie-eenheid","0.0",""
"1101","genietroepen","1.0",""
"1102","genootschap","1.0",""
"1103","genotmiddelenindustrie","1.0","industrie die genotmiddelen produceert"
"1104","genotmiddelenindustrie","1.1","geheel van bedrijven dat genotmiddelen produceert"
"1105","gentiaan","1.1","bloemensoort van de gentianen"
"1106","gentiaan","1.2","een geheel van gentiaanplanten"
"1107","genvoedsel","0.0",""
"1108","gerecht","B.2.0","de rechterlijke macht"
"1109","gerechtsdossier","0.0",""
"1110","gerei","1.0","set van voorwerpen"
"1111","geruchtenstroom","1.0",""
"1112","geschillencommissie","1.0",""
"1113","gespreksgegevens","0.0",""
"1114","gespreksgroep","1.0",""
"1115","gesteente","1.0",""
"1116","getallenreeks","0.0",""
"1117","geteisem","1.0","laag volk"
"1118","geteisem","1.1","volk waar men een hekel aan heeft"
"1119","gevangenis","1.2","bestuur of personeel"
"1120","gevangenisbevolking","1.0",""
"1121","gevangenisbibliotheek","0.0",""
"1122","gevangeniskleding","0.0",""
"1123","gevangenispersoneel","1.0","personeel van een gevangenis"
"1124","gevangenispopulatie","1.0",""
"1125","gevechtseenheid","1.0",""
"1126","gevechtsgroep","0.0",""
"1127","gevechtstroepen","0.0",""
"1128","gevechtsuitrusting","1.0",""
"1129","gevederte","0.0",""
"1130","gevelbekleding","0.0",""
"1131","gevelgroen","1.0","groene planten op gevels"
"1132","gevogelte","1.0",""
"1133","gevondene","1.0","dat wat gevonden is"
"1134","gewestregering","1.0",""
"1135","gewormte","0.0",""
"1136","gezagsapparaat","0.0",""
"1137","gezelligheidsvereniging","1.0","vereniging voor gezelligheidszoekers"
"1138","gezelschap","1.0",""
"1139","gezin","1.0","huishouden met kinderen"
"1140","gezondheidscommissie","0.0",""
"1141","gft-afval","1.0",""
"1142","gietwerk","0.0",""
"1143","gijzelmalware","1.0","software met een virus"
"1144","gijzelsoftware","1.0","software met een virus"
"1145","gin/Gin","B.1.0","Vietnamees volk"
"1146","glasgroep","0.0",""
"1147","glasindustrie","1.0","glasproducerende industrie"
"1148","glasindustrie","1.1","geheel van glasproducerende bedrijven"
"1149","glasservies","1.0",""
"1150","glassoort","0.0",""
"1151","glaswerk","1.0",""
"1152","gluten","1.0","graaneiwit"
"1153","gluursoftware","1.0","software voor controle op computergedrag"
"1154","godsgemeenschap","0.0",""
"1155","godsvolk","",""
"1156","goederenindustrie","0.0",""
"1157","golfclub","1.0","golfvereniging"
"1158","golfteam","0.0",""
"1159","gordel","1.0",""
"1160","gorilla","1.1","diersoort der gorilla's"
"1161","gospelgroep","1.0",""
"1162","gospelkoor","0.0",""
"1163","goud","3.0","gouden of vergulde voorwerpen"
"1164","goud","3.3","goudstaven of gouden munten"
"1165","goud","5.0","iets wat lijkt op goud"
"1166","goudschat","1.0",""
"1167","goudvoorraad","1.0",""
"1168","gouwbond","0.0",""
"1169","graan","2.0","de vruchten van graangewassen"
"1170","graan","3.0","de op het veld staande graanplanten"
"1171","graanleverantie","0.0",""
"1172","graansoort","1.0",""
"1173","gradeerwerk","0.0",""
"1174","grafelijkheid","0.0",""
"1175","grassoort","1.0",""
"1176","graszaad","1.0",""
"1177","grauw","",""
"1178","grenspolitie","1.0",""
"1179","grenstroepen","1.0",""
"1180","grind","1.0",""
"1181","groeigroep","0.0",""
"1182","groei-industrie","",""
"1183","groenafval","0.0",""
"1184","groente","2.0","groentegewassen"
"1185","groenteafval","0.0",""
"1186","groenvoeder","",""
"1187","groep","1.0",""
"1188","groepering","1.0",""
"1189","groepsapp","2.0","groep chatappgebruikers"
"1190","groepsleiding","1.0",""
"1191","groepsvermogen","1.0",""
"1192","grofvuil","1.0",""
"1193","grond","4.0","land"
"1194","grondleger","0.0",""
"1195","grondpersoneel","1.0",""
"1196","grondprobleem","0.0",""
"1197","grondsoort","1.0",""
"1198","grondstoffenvoorraad","1.0",""
"1199","grondtroepen","1.0",""
"1200","grondwatervoorraad","1.0",""
"1201","grondwetscommissie","0.0",""
"1202","groothandel","3.0","geheel van bedrijven"
"1203","groothandelsgroep","0.0",""
"1204","grootindustrie","0.0",""
"1205","grootwarenhuis","1.1","leiding van een grootwarenhuis"
"1206","gruis","1.0",""
"1207","grungegroep","0.0",""
"1208","grut","1.0",""
"1209","gruzelementen","1.0","stukjes; scherven; splinters"
"1210","guerrilla-eenheid","0.0",""
"1211","guerrillagroep","1.0",""
"1212","guerrillagroepering","1.0",""
"1213","guerrillaleger","0.0",""
"1214","guerrillatroepen","0.0",""
"1215","gymclub","1.0","gymvereniging"
"1216","gymnastiekbond","0.0",""
"1217","gymnastiekclub","1.0","gymnastiekvereniging"
"1218","gymnastiekvereniging","1.0","gymnastiekclub"
"1219","gymvereniging","1.0","gymnastiekvereniging"
"1220","hakbijlcomit\u00E9","0.0",""
"1221","halvefinalist","1.0","sporter of sportploeg in de halve finale"
"1222","halvefinalist","2.0","persoon of groep in de halve finale"
"1223","hamstervoorraad","1.0",""
"1224","handbalbond","0.0",""
"1225","handbalclub","0.0",""
"1226","handbalteam","0.0",""
"1227","handbibliotheek","1.0",""
"1228","handelscommissie","0.0",""
"1229","handelsdrukwerk","1.0","zakelijk drukwerk"
"1230","handelsvereniging","1.0",""
"1231","handelsvertegenwoordiging","1.0",""
"1232","handelsvoorraad","1.0",""
"1233","handelswaar","1.0",""
"1234","handgereedschap","1.0",""
"1235","handicraft","2.0","met de hand vervaardigde voorwerpen en kunstwerken"
"1236","handwerkgroep","0.0",""
"1237","hang-en-sluitwerk","",""
"1238","hangjeugd","1.0",""
"1239","hardhoutsoort","0.0",""
"1240","hardrockgroep","0.0",""
"1241","haringschool","0.0",""
"1242","harmoniegezelschap","0.0",""
"1243","harmonieorkest","1.0",""
"1244","havenbestuur","0.0",""
"1245","havencommissie","0.0",""
"1246","havengemeenschap","0.0",""
"1247","havenpolitie","0.0",""
"1248","havermelkelite","1.0","elite die verantwoord gedrag vertoont"
"1249","heemkundevereniging","1.0","vereniging voor heemkundigen"
"1250","heerkracht","",""
"1251","heerschaar","0.0",""
"1252","heffing","1.0",""
"1253","heilsleger","",""
"1254","heirkracht","1.0",""
"1255","heksenkring","1.0",""
"1256","hekwerk","1.0",""
"1257","helikoptergeld","1.0","door de overheid verstrekt geld"
"1258","hengelclub","1.0","hengelsportvereniging"
"1259","hengelsportvereniging","1.0","hengelclub"
"1260","herdenkingscomit\u00E9","1.0",""
"1261","herdersvolk","0.0",""
"1262","herenclub","1.0","club van heren"
"1263","herenkleding","1.0","kleding bestemd voor mannen"
"1264","herenteam","0.0",""
"1265","herfstcollectie","1.0","modeartikelen voor de herfst"
"1266","herkeuringsraad","1.0","raad voor herkeuring"
"1267","herrenvolk","",""
"1268","herstelwerkzaamheid","0.0",""
"1269","hesje","3.0","in de verbinding <i>gele hesjes</i>"
"1270","hifi","3.0","weergaveapparatuur"
"1271","hifiapparatuur","0.0",""
"1272","hightechindustrie","0.0",""
"1273","hippiekleren","0.0",""
"1274","hobbyclub","1.0","hobbyvereniging"
"1275","hobbyvereniging","1.0","vereniging voor hobbyisten"
"1276","hockeybond","1.0","belangenvereniging van hockeyers"
"1277","hockeyclub","1.0","hockeyvereniging"
"1278","hockeyelftal","0.0",""
"1279","hockeyploeg","1.0","hockeyteam"
"1280","hockeyteam","1.0","hockeyploeg"
"1281","hockeyvereniging","1.0","hockeyclub"
"1282","hoeveelheid","1.0",""
"1283","hogere-inkomensgroep","0.0",""
"1284","hogeschoolbestuur","0.0",""
"1285","holebi","1.0","homoseksueel, lesbienne of biseksueel"
"1286","holebi","2.0","homoseksueel, lesbisch of biseksueel"
"1287","homo-echtpaar","0.0",""
"1288","homokoor","0.0",""
"1289","homoliteratuur","",""
"1290","homologatiecommissie","0.0",""
"1291","homopaar","1.0",""
"1292","hondenbrigade","0.0",""
"1293","hondensoort","0.0",""
"1294","hondenvoer","1.0",""
"1295","honkbalbond","0.0",""
"1296","honkbalclub","0.0",""
"1297","honkbalteam","0.0",""
"1298","hoofdbestuur","1.0",""
"1299","hoofdcategorie","0.0",""
"1300","hoofdgroep","1.0",""
"1301","hoofdkantoor","1.1","medewerkers van een hoofdkantoor"
"1302","hoofdkwartier","1.1","staf in een hoofdkwartier"
"1303","hoofdkwartier","2.1","de leiding of directie in de hoofdzetel"
"1304","hoofdleiding","1.0",""
"1305","hoofdredactie","1.0",""
"1306","hooggebergte","1.0",""
"1307","horeca","1.0","bedrijfstak van horecabedrijven"
"1308","horecabond","1.0","vakbond voor de horecasector"
"1309","horecabond","2.0","brancheorganisatie van horecabedrijven"
"1310","horecapersoneel","1.0","personeel in de horeca"
"1311","hotelgezin","1.0","gezin met een hotel of hotelketen"
"1312","hotelgezin","2.0","gezin met kinderen die thuis blijven wonen"
"1313","hotelgezin","3.0","gezin waarvan iedereen het druk heeft"
"1314","hotelgroep","1.0",""
"1315","hotelpersoneel","0.0",""
"1316","housegroep","0.0",""
"1317","hout","3.0","de houten blaasinstrumenten"
"1318","houtafval","1.0",""
"1319","houtbond","0.0",""
"1320","houtindustrie","1.0","houtproducerende industrie"
"1321","houtindustrie","1.1","geheel van houtproducerende bedrijven"
"1322","houtsnijwerk","1.0",""
"1323","houtsoort","1.0",""
"1324","houtwerk","1.0",""
"1325","houtworm","1.1","verzameling houtwormen"
"1326","houtwormkever","1.1","verzameling houtwormkevers"
"1327","huis","4.1","instelling in betreffend gebouw"
"1328","huis","8.0","de bewoners van een huis"
"1329","huis","9.0","zeer aanzienlijk geslacht"
"1330","huisafval","1.0",""
"1331","huisapotheek","1.0","verzameling geneesmiddelen"
"1332","huisartsenkring","1.0","regionale huisartsenvereniging"
"1333","huisartsenvereniging","1.0","belangenvereniging van huisartsen"
"1334","huisgezin","1.0","gezin"
"1335","huishouding","1.0",""
"1336","huispersoneel","1.0","personeel dat huishoudelijk werk verricht"
"1337","huisvestingscommissie","0.0",""
"1338","huisvuil","1.0",""
"1339","huizenvoorraad","1.0",""
"1340","hulpapparatuur","0.0",""
"1341","hulpgoederen","1.0","goederen voor noodgebieden e.d."
"1342","hulpgroep","0.0",""
"1343","hulppakket","1.0","geheel van hulpmaatregelen"
"1344","hulppersoneel","0.0",""
